acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
-23,2696,4108,67,-213,42
67,2222,4261,-24,-244,28
140,2134,4415,-90,-247,80
200,2181,4409,-132,-229,117
230,2188,4425,-166,-216,121
255,2126,4457,-167,-195,96
270,1988,4509,-152,-172,57
267,1908,4536,-133,-137,30
254,1895,4464,-104,-98,20
250,1854,4368,-83,-75,8
290,1740,4314,-100,-61,6
327,1685,4434,-157,-57,27
290,1786,4489,-193,-26,46
209,1822,4300,-207,17,35
139,1647,4130,-221,28,3
81,1571,4147,-231,6,-3
54,1714,4118,-215,-4,-8
74,1738,4056,-191,-17,-52
110,1557,4077,-171,-43,-105
127,1405,4201,-165,-58,-115
178,1419,4286,-152,-47,-94
234,1462,4298,-154,-20,-62
259,1512,4268,-193,4,-24
295,1577,4300,-221,24,3
295,1577,4300,-221,24,3
285,1614,4353,-223,55,11
215,1626,4228,-235,98,14
141,1648,4059,-260,117,14
84,1585,3981,-266,106,-7
21,1519,3912,-244,90,-38
1,1403,3810,-240,70,-65
31,1279,3785,-242,26,-75
54,1199,3896,-277,-11,-54
64,1168,3942,-308,-32,-23
122,1279,3973,-328,-51,18
164,1420,4081,-345,-63,36
168,1520,4138,-363,-56,35


-704,-901,3516,1075,-203,508
-585,-564,3797,1063,-233,585
-606,-456,3804,1031,-213,636
-689,-527,3633,1003,-188,679
-796,-450,3345,979,-188,737
-858,-77,3025,1001,-233,770
-775,77,2950,1036,-316,729
-624,-39,3176,1013,-409,690
-507,-37,3405,984,-456,700
-455,-65,3401,1005,-466,714
-368,199,3420,1025,-487,752
-277,521,3618,982,-504,775
-241,534,3679,1021,-500,749
-232,632,3747,1124,-504,735
-209,580,3679,1165,-486,723
-193,172,3522,1144,-492,756
-203,214,3807,1119,-526,867
-227,975,3938,1198,-475,943
-179,1355,3306,1312,-450,889
-179,1355,3306,1312,-450,889
-53,1114,3377,1254,-544,829
38,729,3788,1087,-612,873
27,657,3943,1013,-600,972
-35,1247,3682,996,-568,1063
-62,1777,3553,1037,-575,1026
-96,1435,3506,1108,-601,890
-121,1162,3417,1195,-645,830
-38,1203,3268,1269,-696,829
161,1046,3321,1304,-763,837
299,721,3597,1290,-816,901
387,971,3842,1352,-821,1022
460,1721,3904,1445,-779,1098
499,2405,3765,1518,-730,1083
489,3023,3700,1501,-718,1018
425,3840,3696,1395,-721,920
419,4215,3506,1216,-725,747
471,3601,3566,941,-770,567
442,2398,3744,703,-810,491
323,1617,3606,590,-815,568
191,1585,3264,568,-833,706
163,1672,2913,629,-895,784
275,1559,2639,695,-1025,829
495,2167,3061,683,-1191,917
858,4020,3620,672,-1274,922
1300,4702,3922,596,-1258,660
1521,3594,4455,393,-1196,367
1480,2549,4737,214,-1047,298
1289,2320,4253,154,-861,366
1024,2470,3579,149,-762,424
835,2776,3171,151,-785,434
810,3076,3006,162,-871,379
935,2936,3174,137,-961,282
1095,2625,3277,91,-1038,233
1252,3203,3726,-7,-1118,268
1393,3787,4146,-152,-1107,221
1451,3567,4301,-279,-1027,90
1375,3206,4088,-365,-952,3
1298,3189,4043,-410,-929,-37
1271,3138,4112,-428,-902,-90
1293,3090,3928,-405,-863,-144
1363,3131,3794,-418,-864,-179
1434,3071,3844,-503,-895,-207
1522,2949,4016,-625,-918,-220
1578,2857,4192,-750,-916,-219
1614,2838,4266,-818,-891,-235
1650,2849,4427,-823,-852,-291
1618,3033,4437,-781,-781,-388
1584,3139,4026,-746,-740,-519
1620,3043,4049,-783,-770,-657
1657,2857,4249,-851,-789,-761
1728,2773,4259,-914,-780,-814
1766,2541,4161,-1029,-770,-841
1846,2290,4164,-1159,-780,-834
1948,1907,4272,-1305,-782,-811
1989,1479,4483,-1439,-761,-759
1956,1429,4628,-1492,-706,-691
1901,1710,4617,-1454,-623,-679
1903,1885,4456,-1392,-542,-749
1965,1697,4438,-1350,-497,-865
2042,1347,4613,-1343,-461,-957
2073,1177,4771,-1339,-398,-995
2101,1298,4876,-1318,-319,-1017
2140,1226,4886,-1302,-235,-1065
2239,746,4914,-1322,-167,-1104
2221,147,5084,-1361,-103,-1073
2098,-90,5166,-1346,-13,-972
2016,-10,5129,-1258,87,-879
1965,131,4949,-1146,181,-833
1962,73,4734,-1082,237,-824
1962,73,4734,-1082,237,-824
1992,-209,4852,-1022,250,-815
2062,-274,5108,-943,287,-769
2157,-356,5199,-848,378,-720
2187,-262,5266,-764,482,-664
2190,46,5313,-672,597,-627
2191,74,5261,-519,705,-653
2071,-218,5168,-416,802,-666
1880,-443,4933,-386,886,-607
1728,-408,4758,-302,931,-523
1623,-358,4597,-212,957,-479
1545,-484,4543,-147,967,-452
1531,-547,4507,-76,974,-403
1536,-592,4455,-29,981,-338
1498,-728,4392,-15,982,-277
1464,-317,4331,9,955,-187
1461,289,4541,-81,936,-134
1376,307,4615,-150,979,-167
1217,-10,4423,-143,1029,-198
1053,-369,4228,-74,1036,-183
907,-779,4005,-37,1021,-104
780,-1064,3819,-35,977,38
670,-955,3745,3,913,206
639,-554,3746,94,853,316
646,-188,3804,205,808,339
719,211,3900,327,785,307
842,242,4002,384,779,250
940,-65,4188,376,789,236
944,-145,4369,368,832,299
894,90,4248,437,902,354
761,114,3808,481,958,364
625,-34,3427,512,946,371
524,-223,3271,542,877,402
486,-345,3298,577,789,468
501,-164,3402,627,721,554
514,380,3357,681,683,611
547,692,3269,700,648,591
606,448,3457,694,606,543
640,197,3823,729,603,555
617,420,3896,819,662,612
496,942,3596,907,740,643
361,1208,3184,967,759,606
282,1227,3063,962,709,574
223,1298,3016,929,649,572
167,1352,2949,855,587,588
127,1432,3058,818,510,600
142,1522,3108,843,460,590
150,1499,3059,870,427,570
163,1481,3097,841,388,581
183,1473,3118,807,359,612
145,1479,2981,782,344,648
81,1486,2842,739,307,686
49,1606,2851,730,251,713
18,1668,2812,737,202,705
18,1837,2832,747,146,686
45,1976,2941,776,89,641
70,1965,3108,809,47,591
141,2273,3251,828,18,584
252,2690,3337,789,2,572
268,2837,3467,713,0,529
177,2742,3333,646,9,490
76,2534,3149,546,-9,477
3,2454,3216,462,-60,486
-25,2636,3311,446,-97,486
-17,2885,3231,460,-127,449
-36,3045,3248,430,-182,391
-9,3014,3293,353,-241,336
104,2617,3474,253,-298,306
179,2378,3839,146,-329,340
179,2378,3839,146,-329,340
160,2798,4007,85,-293,393
146,3294,3808,97,-239,336
153,3061,3694,104,-239,196
189,2571,3883,75,-270,124
228,2517,4041,17,-274,157
294,2722,4059,-41,-264,197
425,2695,4171,-114,-262,192
549,2561,4408,-160,-251,182
596,2554,4496,-175,-206,178
635,2592,4409,-190,-150,170
661,2542,4404,-257,-114,155
672,2469,4527,-288,-77,129
659,2378,4398,-301,-23,94
590,2134,4255,-360,7,67
483,1936,4216,-392,19,58
393,1943,4114,-371,29,50
352,1957,3913,-380,20,36
377,1984,3915,-410,-25,22
440,1919,3987,-448,-70,5
522,1745,4015,-512,-103,1
599,1572,4281,-559,-138,16
699,1473,4544,-558,-115,55
748,1621,4472,-573,-49,106
752,1774,4388,-634,0,128
740,1805,4485,-626,40,103
675,1779,4461,-573,97,61
573,1655,4258,-536,154,19
503,1593,4084,-489,174,-1
450,1537,4027,-482,173,-15
337,1308,3951,-468,164,-29
295,1189,3814,-401,142,-18
328,1060,3697,-374,98,8
382,1078,3790,-403,41,55
454,1160,3982,-477,8,108
550,1304,4181,-490,5,129
558,1450,4291,-494,33,125
539,1523,4260,-527,79,112
506,1504,4194,-567,113,88
419,1382,4141,-640,130,78
320,1268,4083,-664,134,85
278,1236,3992,-622,127,92


-629,-1872,4013,454,-54,386
-653,-1719,3947,571,-35,409
-676,-1710,3958,733,-33,393
-694,-1690,4025,909,-27,401
-734,-1374,3984,1065,0,449
-761,-956,3707,1152,7,490
-751,-877,3558,1129,-38,510
-733,-897,3753,1077,-111,552
-689,-739,3870,1058,-141,607
-660,-484,3824,1018,-147,650
-606,-65,3834,992,-160,660
-434,227,4044,998,-168,600
-349,-47,4217,1004,-144,495
-406,-311,4346,1004,-90,463
-527,-385,3989,1074,-19,474
-675,-468,3421,1090,-18,510
-735,-604,3286,1076,-111,563
-706,-571,3394,1099,-201,636
-667,-191,3494,1157,-259,699
-555,667,3656,1222,-306,705
-349,1252,3857,1222,-323,619
-167,994,3998,1101,-323,518
-158,479,4313,942,-315,530
-293,376,4204,882,-241,629
-497,186,3329,882,-187,704
-615,-513,2724,849,-282,771
-614,-1102,2785,853,-464,903
-508,-796,2976,933,-589,1082
-269,-24,3176,1096,-658,1153
-45,700,3445,1336,-682,1085
149,1733,3558,1545,-671,968
359,2105,3649,1511,-643,797
408,1474,4031,1279,-618,684
267,908,4071,1111,-534,726
22,714,3472,1042,-444,844
-148,744,2919,1017,-460,944
-205,552,2660,1056,-551,997
-210,677,2627,1109,-669,1074
-163,1712,2630,1142,-791,1148
-20,2762,2968,1133,-902,1073
283,3068,3522,1089,-947,871
545,2671,3837,1026,-933,685
647,2227,4111,909,-888,628
592,2215,4166,782,-799,666
390,2209,3719,691,-703,703
203,2043,3013,615,-703,735
124,1712,2729,510,-824,783
67,1864,2917,456,-984,857
79,3075,3004,484,-1102,871
325,3586,2821,509,-1200,686
812,2974,3305,426,-1349,465
1224,2338,4255,216,-1416,417
1356,2317,5002,33,-1312,486
1356,2317,5002,33,-1312,486
1201,2639,4808,58,-1088,508
964,2739,4066,132,-934,463
850,2826,3711,161,-916,415
844,2685,3635,157,-960,351
839,2562,3739,164,-1020,312
801,3456,3921,155,-1062,312
923,4441,3866,51,-1079,199
1191,3994,3884,-132,-1134,-35
1366,2960,4648,-387,-1185,-143
1361,2618,4682,-553,-1099,-95
1240,2911,4308,-599,-1048,-47
1162,3036,4219,-605,-1050,-85
1214,3016,4237,-605,-1058,-156
1338,2977,4165,-652,-1093,-217
1512,2963,4590,-724,-1145,-275
1688,2830,5015,-818,-1113,-333
1825,2609,5124,-893,-1020,-385
1913,2590,5244,-924,-927,-425
1973,2745,5344,-918,-814,-487
1999,2805,5185,-909,-688,-585
1903,2672,4921,-971,-597,-675
1803,2539,4616,-1087,-565,-734
1764,2246,4532,-1255,-588,-782
1767,1840,4613,-1371,-619,-821
1800,1684,4763,-1425,-643,-843
1851,1432,4991,-1467,-616,-885
1870,1043,5082,-1429,-538,-926
1928,979,5053,-1348,-453,-928
2050,1103,5049,-1295,-376,-934
2146,1216,5165,-1280,-304,-970
2211,1096,5125,-1289,-214,-1027
2221,544,5105,-1332,-129,-1067
2167,88,5192,-1350,-50,-1032
2069,43,5140,-1304,49,-956
1945,77,4924,-1220,145,-908
1825,3,4682,-1105,203,-900
1748,-127,4471,-1028,218,-891
1735,-181,4448,-987,202,-864
1773,-193,4633,-971,187,-839
1854,-218,4939,-925,210,-834
1924,-321,5151,-828,295,-839
1877,-441,5078,-761,420,-821
1775,-547,4922,-747,527,-758
1718,-741,4824,-737,600,-666
1601,-783,4774,-707,659,-552
1448,-691,4625,-598,714,-468
1282,-599,4290,-417,749,-438
1160,-559,4017,-254,728,-445
1238,-656,4068,-107,673,-470
1467,-904,4193,-38,617,-471
1648,-904,4889,-66,586,-384
1683,-476,5271,-48,695,-269
1542,-233,4990,-2,858,-221
1317,-390,4470,53,955,-224
1127,-576,4148,36,963,-187
1011,-486,4096,22,921,-121
963,-185,4022,66,867,-89
962,-121,3954,70,808,-84
950,-233,4085,12,753,-65
953,-364,4220,-16,734,-27
894,-550,4219,6,744,16
788,-471,4151,56,758,80
733,-148,3967,110,766,121
752,-217,3896,112,745,118
735,-492,4081,104,717,134
653,-416,4090,142,731,184
586,-205,3790,210,749,210
494,-418,3540,261,711,195
482,-617,3593,294,632,231
482,-617,3593,294,632,231
605,-470,3743,328,567,305
688,-276,3931,348,528,364
771,-141,4137,394,528,389
786,-38,4195,480,565,392
709,140,4044,534,616,390
641,176,3843,547,639,380
549,159,3900,547,622,381
497,251,3892,593,614,388
434,116,3882,630,611,395
351,62,3762,656,607,444
266,120,3525,607,579,510
251,87,3572,587,518,557
301,53,3749,612,482,599
364,428,3948,696,486,630
398,1028,3855,763,523,619
399,1282,3629,743,534,562
425,1205,3741,656,495,521
416,1253,4100,581,477,514
309,1254,3952,574,520,494
135,1130,3485,577,528,469
20,810,3230,536,462,466
28,494,3318,504,361,504
73,476,3469,522,295,568
130,604,3535,568,269,611
139,817,3606,642,256,618
132,1131,3631,735,259,594
158,1506,3538,804,264,552
196,1698,3510,790,252,502
203,1679,3593,749,234,460
180,1525,3555,682,234,450
141,1366,3481,619,226,476
62,1528,3417,599,207,517
-24,1803,3217,604,187,520
-81,1605,3019,559,132,495
-58,1265,3224,490,38,515
54,1378,3634,507,-12,564
93,1599,3694,575,9,556
41,1779,3663,664,34,511
-29,2395,3621,753,43,453
-56,2826,3454,773,41,340
-40,2506,3468,706,-1,216
-25,1932,3711,586,-56,197
-25,1827,3883,482,-72,279
-44,2151,3894,436,-64,353
-77,2460,3758,413,-59,357
-95,2489,3674,368,-77,311
-96,2294,3735,330,-115,265
-106,2080,3756,294,-142,258
-69,1973,3746,259,-174,290
53,2047,3871,220,-221,336
187,2236,4170,177,-249,366
236,2547,4355,149,-227,346
242,2738,4297,162,-184,265
268,2632,4211,157,-159,160
277,2239,4283,110,-157,95
265,2089,4380,70,-147,105
244,2114,4314,62,-118,122
256,1971,4286,49,-111,127
315,1911,4410,38,-116,147
310,1935,4461,13,-96,172
258,2089,4363,32,-67,174
201,2343,4175,47,-50,139
239,2356,4100,75,-65,53
324,2060,4165,64,-84,-23
418,1815,4359,9,-87,-30
442,1864,4479,-30,-54,1
408,2006,4381,-54,0,12
368,1950,4204,-47,31,-13
368,1950,4204,-47,31,-13
339,1755,4167,-59,34,-31
292,1699,4172,-79,34,-14
239,1785,4053,-97,35,6
245,1760,3966,-125,13,9
264,1683,4028,-159,-13,5
297,1657,4134,-157,-27,-3
358,1724,4227,-128,-18,-13


-531,-2271,4471,661,-116,393
-396,-1727,4643,873,-54,514
-270,-1062,4536,977,39,595
-301,-476,4579,1043,104,604
-412,176,4488,1120,174,562
-520,647,4071,1193,218,444
-603,441,3649,1145,187,307
-684,-355,3633,1024,87,255
-725,-934,3766,951,3,342
-729,-874,3746,994,-34,481
-722,-600,3535,1109,-57,563
-691,-540,3302,1235,-100,590
-701,-500,3203,1264,-166,645
-661,80,3229,1259,-237,714
-482,696,3362,1246,-304,699
-256,888,3809,1182,-347,619
-146,661,4160,1144,-309,541
-146,661,4160,1144,-309,541
-177,488,4065,1101,-214,554
-313,616,3686,1048,-144,614
-431,838,3394,984,-144,661
-448,824,3285,958,-198,664
-411,614,3252,919,-269,693
-386,585,3320,831,-335,785
-298,940,3411,827,-395,859
-223,1167,3501,844,-432,856
-156,1364,3591,818,-454,834
-29,1516,3741,830,-467,783
70,1494,3929,781,-455,743
134,1666,4207,730,-413,728
118,1462,3993,799,-339,681
52,1000,3663,803,-319,696
-58,659,3541,729,-356,805
-133,981,3553,720,-385,943
-180,1638,3232,770,-392,998
-178,2062,2939,778,-458,941
-81,1990,3052,738,-577,827
73,1758,3559,701,-682,754
225,1616,3996,718,-667,734
426,1387,3847,786,-593,740
534,1335,3892,789,-564,816
465,1284,3802,811,-515,900
263,1444,3403,836,-477,992
68,2314,3021,828,-512,1068
11,3254,3036,856,-608,1005
137,3764,3155,856,-702,818
268,3574,3326,710,-780,601
297,2548,3487,503,-832,452
235,1597,3593,339,-850,460
136,1151,3370,292,-850,577
147,1151,3071,388,-889,701
272,1423,3087,542,-974,790
422,2449,3345,665,-1048,850
604,3711,3522,736,-1081,769
878,4322,3869,713,-1092,539
1130,4106,4144,620,-1062,290
1239,3727,4452,448,-1013,137
1145,3257,4490,301,-911,57
975,2876,4119,201,-810,47
807,2863,3828,130,-787,89
692,3071,3610,79,-818,126
688,3311,3502,9,-898,125
815,3404,3735,-59,-1014,71
1034,3439,4209,-159,-1092,13
1334,3499,4570,-249,-1080,-45
1571,3518,4696,-338,-1042,-108
1642,3540,4991,-459,-978,-168
1547,3466,4828,-525,-849,-239
1416,3258,4387,-595,-756,-304
1321,2844,4200,-712,-750,-348
1249,2461,4199,-811,-772,-340
1221,2218,4197,-850,-801,-308
1297,2202,4297,-868,-820,-276
1473,2407,4522,-845,-810,-285
1698,2761,4782,-774,-760,-359
1853,2930,4890,-751,-662,-481
1880,2768,4879,-798,-551,-608
1798,2511,4836,-872,-450,-691
1622,2225,4615,-937,-359,-739
1413,1907,4272,-986,-306,-759
1282,1800,4040,-1022,-323,-745
1250,1893,4009,-1074,-380,-726
1323,1908,4169,-1118,-441,-739
1439,1680,4307,-1115,-467,-788
1629,1272,4459,-1100,-463,-835
1834,949,4777,-1105,-433,-833
1927,1111,5107,-1119,-342,-794
1927,1111,5107,-1119,-342,-794
1899,1627,5115,-1076,-199,-810
1855,1828,4887,-1020,-68,-928
1814,1379,4627,-1034,5,-1055
1746,692,4532,-1096,28,-1082
1676,195,4573,-1163,34,-999
1590,47,4663,-1127,43,-876
1492,360,4666,-1004,74,-783
1470,717,4435,-841,113,-775
1556,569,4377,-747,116,-839
1591,131,4586,-680,113,-878
1561,109,4831,-580,155,-841
1637,286,4836,-417,244,-819
1731,118,4887,-292,326,-820
1694,-95,4831,-228,405,-774
1611,-165,4819,-246,481,-680
1499,-189,4821,-319,571,-557
1367,60,4577,-294,659,-453
1200,230,4141,-239,698,-422
1075,338,3913,-259,663,-413
1058,438,3966,-312,582,-417
1117,150,4371,-333,524,-433
1152,-262,4702,-297,556,-403
1102,-197,4659,-232,645,-303
1029,175,4378,-145,718,-221
958,193,4180,-103,743,-195
869,58,4206,-92,733,-164
809,253,4159,-97,730,-97
815,558,4058,-122,720,-62
818,515,4158,-129,687,-93
829,338,4342,-104,677,-113
834,198,4367,-64,697,-103
765,169,4314,-45,713,-68
750,277,4297,-40,721,-21
735,180,4306,-14,727,0
706,-55,4301,1,740,39
663,-75,4272,6,761,120
617,111,4263,61,782,184
576,360,4133,120,805,213
532,458,4049,122,808,221
506,682,4143,155,799,215
487,872,4065,201,814,174
391,705,3813,229,811,108
243,429,3721,209,763,94
171,244,3669,192,699,138
126,140,3665,153,632,217
108,55,3810,125,571,299
190,29,3959,161,541,372
281,154,4180,216,538,446
320,633,4262,281,577,509
335,1212,4067,319,628,510
342,1257,3823,300,646,431
266,690,3847,243,622,361
122,482,3888,250,605,386
25,643,3635,302,606,419
-51,572,3396,315,564,422
-54,433,3458,310,477,451
0,493,3629,327,415,510
113,750,3701,361,389,558
269,828,3879,358,377,582
324,930,4158,345,400,613
260,1180,4071,384,471,620
119,1327,3679,411,526,589
-24,1211,3376,411,516,546
-121,889,3292,432,461,514
-190,814,3283,457,404,537
-212,913,3161,516,351,565
-236,977,3012,540,283,594
-207,1113,3030,545,192,627
-68,1063,3261,542,114,640
-68,1063,3261,542,114,640
91,878,3609,539,77,675
141,944,3814,520,105,754
59,1123,3774,526,160,811
-101,1451,3483,595,204,817
-228,1723,3183,667,194,757
-286,1833,3198,754,129,655
-308,2052,3229,824,71,573
-288,2253,3093,840,11,511
-241,2033,3059,776,-71,466
-192,1699,3225,672,-158,495
-74,1641,3383,584,-221,587
81,1770,3688,506,-263,674
169,2220,4014,493,-253,722
110,2691,3991,519,-193,685
-45,3064,3698,523,-144,585
-158,3150,3471,495,-154,441
-177,2744,3548,461,-212,291
-201,2296,3720,446,-259,216
-220,2189,3595,436,-286,225
-189,2281,3501,357,-331,267
-150,2115,3497,242,-397,305
22,1790,3819,161,-461,354
234,1622,4174,130,-468,436
364,2068,4517,150,-426,519
356,2964,4498,215,-332,509
334,3556,4213,251,-256,366
412,3365,4208,243,-251,150
492,2681,4582,172,-255,22
540,2447,4833,121,-201,29
522,2569,4639,76,-113,70
445,2610,4379,13,-72,86
418,2624,4276,-46,-76,83
465,2640,4356,-98,-88,64
520,2447,4474,-154,-84,33
522,2238,4568,-203,-55,28
455,2194,4475,-213,-3,27
385,2153,4213,-201,32,2
361,1938,4145,-205,30,-36
327,1768,4170,-201,28,-51
302,1791,4076,-186,38,-48
295,1785,4002,-166,33,-60
277,1727,3999,-150,24,-75


148,-922,5228,284,-307,-189
182,-635,5370,303,-195,-108
236,-341,5292,304,-73,-86
152,-185,5285,366,15,-131
0,-105,5056,418,95,-171
-81,-235,4872,395,130,-178
-127,-513,4822,356,121,-145
-177,-616,4957,322,105,-63
-163,-319,5018,358,121,13
-115,-127,4995,387,155,19
-106,-251,5080,401,182,-3
-145,-361,5070,422,231,6
-186,-311,4944,432,286,39
-182,-290,4904,462,325,40
-200,-328,4888,484,366,44
-279,-352,4782,519,413,54
-394,-460,4592,587,448,60
-433,-383,4357,656,449,94
-427,-244,4323,607,417,158
-398,-177,4527,589,382,201
-330,112,4390,793,369,171
-314,-1,4445,541,390,232
-298,130,4337,490,400,275
-277,184,4273,470,397,284
-299,-85,4320,400,399,298
-333,-317,4309,408,418,340
-371,-401,4117,439,450,404
-425,-304,3802,483,457,471
-464,-94,3542,542,417,512
-480,52,3402,586,348,506
-457,-5,3455,613,271,482
-394,-77,3624,671,215,468
-342,-40,3847,752,198,484
-258,125,3803,828,232,516
-151,172,3684,825,262,561
-139,264,3617,803,271,628
-248,452,3406,806,287,676
-387,679,3022,843,281,678
-477,727,2671,855,219,651
-487,556,2646,823,109,637
-430,501,2865,792,13,672
-339,551,3094,795,-26,719
-342,704,3048,855,-21,749
-479,935,2733,898,-27,770
-545,1242,2439,885,-90,775
-491,1158,2482,796,-207,761
-406,831,2800,680,-307,795
-349,804,3044,589,-347,888
-327,963,3080,596,-339,949
-352,939,2964,637,-337,970
-389,1048,2990,665,-370,1010
-418,1230,2797,726,-400,1041
-469,1611,2588,782,-467,1072
-413,2458,2432,773,-568,1064
-203,2588,2498,701,-701,934
42,2057,3260,595,-837,816
178,1809,3962,541,-820,804
199,1755,3566,577,-736,835
137,1877,3201,570,-759,882
137,1877,3201,570,-759,882
87,1915,3126,503,-834,909
150,1886,3522,461,-899,914
271,2041,3888,586,-879,880
278,2437,3577,774,-801,827
364,3342,3301,825,-783,779
618,3641,3373,745,-824,636
815,3024,3736,544,-864,517
787,2422,4191,353,-853,530
599,2240,4194,260,-750,608
393,2140,3603,283,-663,643
183,1896,3240,364,-698,618
128,1998,3428,455,-794,606
281,2338,3538,578,-856,578
512,2442,3600,638,-905,540
740,2835,3773,598,-936,558
932,3461,3859,493,-925,558
1066,3494,4012,375,-896,466
1037,2926,3901,271,-858,385
914,2595,3787,182,-858,394
811,2594,3741,104,-865,427
793,2686,3689,85,-883,430
850,2646,3610,84,-916,397
979,2428,3776,86,-961,370
1099,2894,4070,107,-974,378
1185,3663,4059,140,-936,320
1290,3930,3860,90,-905,181
1378,3572,4074,-53,-909,51
1463,2954,4045,-179,-912,13
1463,2838,4361,-357,-927,77
1322,2951,4528,-485,-864,121
1198,2957,4133,-448,-779,73
1154,2618,3636,-403,-785,0
1186,2611,3716,-405,-876,-24
1299,2795,3919,-431,-917,-56
1497,2758,3940,-470,-920,-112
1741,2605,4313,-561,-928,-141
1902,2597,4683,-656,-872,-134
1899,2710,4721,-704,-760,-137
1808,2884,4489,-702,-657,-181
1758,3082,4260,-691,-608,-273
1772,3085,4177,-702,-600,-405
1794,2754,4243,-733,-604,-528
1838,2288,4408,-795,-596,-582
1863,1964,4444,-853,-562,-550
1832,2241,4529,-859,-543,-486
1804,2606,4537,-894,-493,-489
1850,2515,4374,-943,-446,-561
1913,2182,4501,-983,-430,-635
1973,1942,4582,-1003,-390,-664
2081,1762,4597,-1027,-340,-657
2096,1828,4681,-1083,-295,-631
2106,2031,4628,-1136,-237,-637
2178,1839,4569,-1188,-190,-705
2227,1347,4735,-1218,-155,-782
2188,846,4927,-1190,-88,-799
2123,817,5018,-1117,0,-751
2064,1050,4804,-1068,101,-709
1976,1020,4590,-1083,158,-708
1919,921,4607,-1054,173,-734
1890,592,4716,-990,194,-767
1826,309,4735,-919,238,-749
1735,190,4635,-859,284,-695
1671,206,4554,-764,306,-641
1729,401,4585,-678,317,-600
1907,457,4727,-607,336,-594
2052,191,4998,-577,383,-589
2072,-131,5132,-552,479,-531
1993,-193,5089,-487,597,-427
1993,-193,5089,-487,597,-427
1844,-17,4898,-348,712,-341
1713,156,4272,-212,778,-315
1602,122,4204,-221,736,-319
1564,-59,4415,-240,713,-304
1629,22,4485,-198,736,-269
1646,6,4434,-153,769,-259
1575,-65,4465,-154,799,-238
1582,-8,4575,-147,846,-199
1604,-23,4604,-122,918,-166
1457,-171,4459,-94,999,-131
1223,-189,4021,-41,1055,-72
1028,-174,3777,0,1045,-26
871,-174,3618,69,1011,-6
819,-160,3528,154,959,-3
800,-259,3585,187,900,12
760,-235,3683,223,859,59
748,-110,3585,275,838,111
816,-87,3624,286,804,164
951,36,3907,294,777,230
1023,255,4099,329,807,264
1026,178,3960,385,875,258
941,-16,3795,434,914,274
752,69,3672,469,930,333
539,511,3291,522,928,383
407,639,2954,543,859,365
370,472,3054,536,735,347
432,481,3308,541,640,375
573,496,3487,543,597,412
643,500,3666,525,595,461
596,549,3678,519,624,508
548,531,3572,537,650,539
481,474,3538,583,654,573
422,515,3445,638,662,616
365,715,3390,713,659,654
271,1125,3210,801,655,660
184,1362,2975,843,623,618
137,1368,2907,854,552,574
142,1246,2928,836,471,563
153,1212,3021,799,399,598
201,1550,3089,782,347,648
324,1637,3075,746,312,650
425,1386,3328,678,278,659
406,1311,3539,676,295,704
295,1182,3231,717,350,746
152,1060,2971,772,341,799
80,1540,2982,864,291,862
21,2341,2805,970,256,848
1,2913,2591,969,187,751
18,2965,2695,875,81,614
-3,2539,2851,786,-10,503
24,2150,3082,704,-76,493
128,2143,3325,655,-113,557
154,2692,3523,592,-116,641
156,3238,3445,547,-96,638
158,3371,3401,511,-113,556
178,3428,3614,457,-157,475
221,3749,3919,428,-168,401
265,3919,3838,377,-140,295
314,3672,3910,261,-154,187
319,3260,4211,147,-158,132
282,3170,4207,49,-116,147
201,3054,3995,-43,-82,161
129,2641,3827,-134,-90,177
110,2316,3776,-201,-132,231
160,2285,3806,-209,-180,284
277,2413,3889,-169,-223,289
481,2433,4047,-114,-252,238
704,2339,4387,-77,-253,179
814,2626,4675,-38,-194,142
814,2626,4675,-38,-194,142
788,2831,4539,-14,-81,57


-693,-1880,4296,608,30,230
-674,-1545,4316,742,47,333
-661,-725,4176,844,75,383
-619,-356,3891,943,75,301
-589,-764,3800,946,17,200
-589,-764,3800,946,17,200
-539,-1301,4052,883,-42,214
-411,-1544,4379,853,-47,317
-304,-1319,4643,860,14,456
-326,-723,4448,920,130,554
-416,-598,3972,964,201,559
-524,-1090,3823,998,185,559
-603,-1443,3852,1030,155,658
-702,-886,3738,1072,151,813
-778,385,3464,1117,139,857
-741,924,3171,1182,77,694
-618,440,3442,1200,-25,496
-507,-162,3857,1203,-75,443
-460,-260,3936,1233,-54,515
-478,-97,3692,1273,-21,611
-486,73,3472,1275,-23,698
-432,-132,3311,1234,-61,776
-347,-608,3422,1217,-125,889
-337,47,3513,1253,-148,1069
-419,1308,3045,1293,-140,1118
-438,1910,2621,1251,-209,978
-364,1644,2719,1138,-351,792
-303,1037,3125,1036,-463,692
-274,763,3398,955,-490,726
-271,557,3136,909,-462,800
-325,278,2781,938,-514,886
-321,134,2673,935,-615,1005
-234,-48,2742,951,-711,1122
-69,320,3077,1075,-775,1236
55,1686,3265,1280,-767,1293
121,3736,3168,1375,-722,1184
317,4178,3009,1322,-720,830
486,2729,3555,1136,-771,527
386,1333,4101,946,-729,527
117,1038,3872,882,-578,733
-225,936,2743,940,-477,908
-413,365,1964,1039,-597,1021
-305,79,2121,1174,-840,1189
-211,1761,2665,1332,-1031,1406
-99,4828,2325,1413,-1105,1400
