acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
813,614,4173,-338,40,-305
787,479,4072,-332,30,-299
842,654,4195,-307,2,-288
910,804,4346,-302,3,-312
906,614,4354,-323,23,-340
835,548,4300,-330,41,-335
773,677,4202,-331,44,-325
749,620,4148,-339,25,-332
815,616,4266,-356,0,-335
889,701,4454,-377,0,-339
879,593,4303,-393,32,-365
897,382,4246,-392,36,-385
917,434,4356,-382,36,-378
895,591,4292,-378,56,-378
875,505,4142,-406,57,-399
849,193,4069,-445,38,-407
840,142,4115,-442,18,-390
832,273,4140,-413,16,-390
841,148,4063,-381,19,-422
886,-60,4122,-375,5,-422
864,8,4277,-381,3,-384
782,150,4114,-363,24,-366
757,33,3954,-362,14,-374
768,-132,4066,-351,-14,-369
744,-103,3969,-333,-18,-343
777,-118,3916,-336,-42,-337
816,-278,4130,-333,-69,-337
809,-155,4185,-298,-62,-314
821,-22,4150,-280,-52,-311
818,-263,4159,-279,-51,-324
830,-351,4184,-256,-51,-300
850,-192,4167,-223,-49,-274
830,-234,4163,-203,-47,-278
815,-258,4149,-189,-49,-275
814,-236,4246,-181,-60,-262
802,-317,4169,-176,-57,-245
788,-502,4026,-200,-74,-215
807,-571,4165,-188,-106,-178
819,-424,4175,-132,-103,-161
851,-495,4087,-90,-96,-182
867,-656,4192,-48,-107,-193
890,-563,4265,-18,-107,-164
926,-571,4218,-26,-107,-136
946,-667,4346,-39,-121,-101
965,-483,4510,-2,-115,-64
996,-335,4490,48,-81,-67
1027,-418,4520,60,-61,-76
1012,-371,4691,57,-45,-52
947,-187,4633,82,0,-30
872,-190,4410,94,18,-32


-703,1651,3376,-311,737,315
-694,1944,3559,-378,585,289
-654,1990,3847,-416,496,189
-592,1630,4046,-425,473,77
-592,1285,4197,-376,488,22
-571,1255,4105,-296,523,34
-508,1408,3998,-305,533,69
-517,1470,4069,-374,528,85
-578,1582,4088,-411,540,84
-665,1676,3901,-428,558,59
-772,1659,3630,-436,541,15
-850,1504,3557,-474,482,-24
-839,1513,3754,-487,414,-45
-842,1723,3824,-431,389,-91
-911,1559,3601,-399,383,-175
-899,1403,3601,-410,330,-225
-854,1387,3824,-454,282,-236
-787,1337,3943,-517,277,-240
-725,1131,4041,-558,293,-245
-729,1047,4099,-536,327,-235
-801,1020,3992,-506,370,-225
-910,1239,3841,-458,394,-224
-1069,1339,3656,-418,393,-277
-1151,1201,3532,-391,364,-339
-1184,1121,3478,-397,310,-370
-1125,1173,3561,-413,246,-393
-1071,1009,3685,-463,201,-421
-1045,998,3870,-505,175,-415
-1043,1019,3803,-551,173,-403
-1080,882,3653,-623,147,-397
-1058,802,3747,-680,92,-379
-999,885,3857,-711,59,-370
-966,1061,3827,-748,55,-393
-956,1122,3849,-765,45,-463
-982,1022,3872,-762,49,-550
-1028,651,3701,-771,60,-613
-1086,387,3575,-798,49,-617
-1137,217,3454,-819,20,-590
-1141,279,3257,-860,-19,-567
-1109,76,3233,-876,-85,-589
-1032,-110,3433,-858,-147,-590
-973,-71,3587,-819,-167,-568
-959,163,3631,-805,-167,-551
-949,484,3555,-833,-169,-567
-949,484,3555,-833,-169,-567
-959,454,3393,-918,-192,-626
-929,51,3433,-1001,-251,-683
-974,-333,3396,-1027,-290,-697
-1066,-583,3276,-1014,-319,-683
-1135,-673,3114,-924,-363,-671
-1176,-520,2936,-851,-419,-664
-1172,-405,2803,-791,-494,-707
-1049,-834,2839,-764,-598,-777
-870,-1204,3212,-751,-706,-767
-667,-1082,3581,-772,-761,-685
-407,-1050,3847,-834,-774,-624
-245,-1240,4188,-911,-759,-574
-248,-1105,4334,-936,-694,-514
-394,-1037,4103,-921,-612,-508
-526,-1270,3761,-838,-572,-563
-568,-1538,3789,-670,-585,-628
-582,-1869,3753,-495,-584,-661
-624,-2124,3477,-398,-598,-620
-597,-1891,3539,-315,-672,-524
-516,-1362,3733,-246,-736,-474
-430,-1185,3820,-251,-760,-490
-372,-1371,3914,-310,-773,-499
-366,-1728,3952,-371,-774,-476
-322,-1980,4057,-379,-790,-404
-297,-1840,4165,-387,-797,-302
-307,-1487,4082,-409,-797,-232
-255,-1375,4054,-394,-816,-248
-137,-1558,4164,-347,-835,-296
-15,-1777,4349,-293,-831,-311
58,-2135,4221,-242,-783,-292
109,-2542,3989,-217,-762,-216
131,-2499,4085,-187,-790,-93
175,-2111,4330,-140,-799,5
207,-1964,4468,-101,-766,41
239,-2148,4649,-36,-721,69
251,-2221,4757,40,-666,146
182,-1872,4748,120,-592,230
141,-1627,4218,224,-538,237
220,-1957,4086,222,-575,214
344,-2334,4496,214,-611,245
506,-2121,4653,299,-572,320
658,-1753,4654,406,-518,351
728,-1827,4721,477,-468,333
732,-1932,4706,542,-413,352
732,-1837,4593,595,-372,402
721,-1599,4534,600,-349,455
750,-1560,4583,580,-333,474
762,-1735,4902,632,-299,495
711,-1453,4898,775,-216,551
551,-975,4567,902,-143,575
415,-727,4260,929,-132,564
372,-758,4048,846,-178,561
388,-1031,4269,782,-247,575
454,-939,4439,844,-253,618
475,-683,4128,928,-219,632
477,-686,4030,979,-229,612
497,-395,4108,1030,-236,601
547,-327,3965,1093,-224,548
578,-393,4027,1142,-237,509
598,-13,4190,1172,-243,516
644,277,4175,1149,-234,516
713,304,4391,1076,-250,526
671,251,4528,994,-225,567
452,416,4323,961,-174,606
290,652,3885,967,-155,588
315,526,3847,935,-205,532
355,315,4007,898,-241,507
367,262,3859,922,-237,499
413,157,3700,978,-256,472
413,157,3700,978,-256,472
501,329,4011,1036,-297,464
570,578,4100,1081,-293,451
603,556,4015,1063,-296,439
675,600,4180,1015,-332,457
729,716,4493,989,-345,470
746,925,4621,977,-312,469
727,1299,4840,964,-275,443
639,1364,4811,932,-213,381
551,1235,4850,896,-165,330
467,1231,4720,914,-130,306
371,1414,4443,889,-127,287
343,1287,4293,834,-172,247
433,1205,4394,771,-238,232
542,1257,4540,697,-283,231
624,1245,4642,667,-306,216
704,1437,4876,661,-303,203
752,1760,4949,633,-262,178
776,1909,4882,565,-214,118
750,1790,4911,473,-183,59
674,1789,4802,402,-148,37
642,1732,4581,340,-136,13
708,1726,4701,281,-164,0
758,1915,4858,225,-161,-8
763,2056,4744,157,-131,-48
775,1967,4592,86,-120,-111
807,1906,4755,10,-118,-156
803,1878,4661,-60,-80,-189
732,1742,4376,-120,-54,-232
730,1530,4268,-182,-74,-262
773,1529,4463,-244,-96,-270
757,1558,4349,-276,-76,-295
769,1474,4255,-309,-75,-338
821,1223,4332,-350,-81,-373
878,1223,4402,-388,-73,-368
872,1383,4368,-439,-59,-367
839,1436,4286,-484,-50,-402
840,1088,4096,-514,-46,-468
883,738,4221,-552,-66,-484
860,1006,4366,-589,-58,-446
818,1218,4088,-628,-26,-460
828,836,3994,-690,-40,-516
851,608,4126,-722,-65,-524
925,653,4061,-721,-65,-516
999,530,4080,-742,-77,-535
1007,297,4209,-726,-82,-566
1054,179,4164,-671,-66,-583
1163,-37,4290,-649,-66,-595
1189,-19,4695,-639,-42,-574
1111,478,4720,-627,43,-555
916,715,4451,-644,120,-612
767,370,4131,-695,139,-695
723,-51,4122,-749,96,-709
725,139,4264,-799,49,-652
754,451,4074,-881,20,-626
805,71,4064,-956,-33,-686
855,-374,4292,-929,-61,-738
944,-407,4356,-832,-41,-743
1062,-351,4314,-811,-20,-735
1114,-508,4618,-817,-9,-728
1025,-730,4597,-784,60,-702
838,-1071,4159,-709,119,-667
762,-1279,3959,-647,99,-589
723,-1269,3939,-642,44,-468
683,-872,4028,-664,-15,-359
702,-602,4199,-643,-53,-354
801,-1013,4280,-588,-51,-417
901,-1409,4474,-511,-31,-415
955,-992,4674,-403,19,-365
955,-992,4674,-403,19,-365
944,-893,4414,-344,94,-370
920,-1261,4342,-354,107,-364
855,-1411,4433,-328,114,-297
790,-1462,4133,-278,129,-212
775,-1478,4046,-266,86,-106
818,-1110,4237,-256,36,-1
854,-819,4274,-253,23,41
906,-753,4319,-277,20,43
935,-884,4470,-280,29,24
990,-656,4614,-225,73,1
1017,-680,4690,-137,144,-72
1024,-804,4821,-33,229,-124
922,-1090,4458,4,319,-107
687,-1143,4158,-14,327,-9
496,-783,3937,-22,282,85
438,-610,3844,-32,209,113


-420,-1252,3573,147,-647,293
-241,-1050,4001,295,-651,290
-38,-879,4345,403,-590,272
41,-985,4392,448,-486,242
-5,-1237,4302,462,-396,259
-49,-1374,4093,492,-332,332
-49,-1374,4093,492,-332,332
-123,-1335,3857,537,-321,431
-149,-1020,3810,561,-349,517
-124,-721,3917,596,-370,537
-146,-645,3966,673,-385,503
-58,-608,4013,739,-400,488
-32,-693,4028,783,-409,472
-44,-873,4056,885,-432,479
103,-523,4352,884,-449,555
166,-289,4704,883,-382,546
86,-668,4411,1053,-308,508
177,-859,4192,1194,-321,586
224,-624,4433,1176,-369,738
212,-43,4717,1170,-372,849
176,501,4743,1171,-318,854
101,655,4615,1133,-254,773
61,453,4423,1103,-220,693
65,182,4329,1074,-222,678
83,150,4330,1028,-237,724
130,431,4491,1028,-267,781
207,780,4657,1024,-264,805
272,913,4703,966,-224,789
252,913,4666,935,-187,756
206,862,4514,891,-159,742
146,702,4189,830,-152,745
88,594,3857,773,-201,790
112,893,3822,653,-278,852
180,1131,4157,618,-317,822
187,854,4247,750,-280,734
207,470,3876,933,-225,708
238,108,3246,1076,-240,770
200,-113,2793,1165,-361,908
196,152,2744,1164,-545,1109
279,855,2993,1162,-697,1248
315,1540,3260,1221,-763,1229
396,1960,3364,1280,-765,1096
572,2127,3538,1343,-766,919
792,2219,4018,1365,-747,757
969,1995,4231,1411,-656,611
1019,1599,4186,1430,-554,543
997,1486,4117,1383,-476,590
933,1565,3911,1313,-414,674
774,1596,3617,1317,-383,716
622,1617,3238,1394,-415,746
579,2057,3188,1428,-506,791
706,2778,3476,1427,-609,787
904,3130,3715,1350,-654,675
968,2894,3837,1211,-654,518
1003,2506,3967,1080,-640,428
1082,2449,4272,1046,-620,413
1174,2629,4432,1061,-550,405
1158,2668,4391,1030,-460,378
1059,2693,4271,1005,-395,357
973,2914,4074,988,-350,341
888,3131,3740,966,-368,299
959,3465,3866,917,-454,232
1122,3520,4163,793,-508,131
1188,3187,4446,634,-509,46
1220,2889,4554,507,-465,33
1252,2864,4527,412,-416,78
1263,3172,4610,328,-385,133
1311,3519,4692,272,-338,126
1335,3539,4598,183,-274,57
1287,3371,4419,66,-230,-3
1283,3327,4318,-14,-214,-42
1347,3368,4350,-112,-208,-79
1389,3394,4445,-196,-188,-131
1403,3321,4417,-284,-142,-189
1408,3130,4299,-369,-97,-241
1355,2972,4182,-461,-66,-266
1355,2972,4182,-461,-66,-266
1310,2938,4104,-526,-46,-274
1312,2922,3943,-576,-26,-298
1317,2796,3816,-656,-23,-320
1264,2713,3743,-739,-28,-328
1232,2735,3603,-816,-36,-339
1204,2662,3418,-895,-46,-374
1125,2618,3317,-966,-82,-411
1141,2773,3284,-1059,-130,-441
1198,2769,3224,-1187,-167,-510
1193,2446,3197,-1327,-201,-594
1152,2122,3208,-1405,-224,-640
1134,1975,3233,-1394,-236,-659
1087,1891,3229,-1377,-237,-672
1055,1810,3209,-1370,-240,-672
1029,1702,3165,-1333,-255,-670
1011,1592,3087,-1303,-282,-654
1010,1521,2981,-1279,-322,-638
983,1506,2956,-1267,-381,-628
1022,1566,3037,-1251,-450,-627
1102,1564,3146,-1215,-500,-664
1143,1507,3333,-1202,-523,-706
1208,1494,3565,-1209,-534,-729
1291,1420,3855,-1176,-506,-768
1260,1235,3937,-1058,-430,-829
1228,1040,3774,-975,-350,-853
1252,891,3600,-878,-314,-855
1232,832,3479,-838,-330,-821
1251,812,3448,-876,-373,-763
1262,752,3487,-883,-425,-730
1295,802,3695,-875,-474,-700
1401,912,3893,-825,-480,-703
1425,873,3894,-808,-446,-734
1388,725,3866,-834,-419,-750
1399,627,4001,-827,-415,-747
1443,658,4116,-784,-384,-739
1452,693,4162,-733,-335,-750
1440,655,4258,-689,-302,-760
1420,640,4279,-640,-266,-757
1401,543,4103,-645,-221,-744
1311,392,3906,-681,-214,-717
1303,389,3887,-671,-247,-677
1355,459,4005,-642,-287,-652
1377,474,4229,-637,-301,-642
1389,464,4413,-634,-286,-633
1410,346,4469,-633,-250,-625
1401,190,4345,-651,-213,-601
1382,97,4204,-681,-199,-555
1416,85,4147,-676,-213,-516
1435,-40,4176,-682,-233,-497
1424,-146,4229,-675,-236,-469
1463,11,4028,-775,-222,-422
1485,-12,3969,-910,-232,-424
1512,-239,4032,-890,-263,-469
1526,-421,4211,-859,-278,-486
1615,-455,4352,-758,-266,-492
1695,-645,4458,-695,-236,-488
1768,-989,4612,-655,-193,-432
1799,-1090,4560,-536,-115,-331
1812,-1037,4496,-434,-52,-215
1792,-917,4504,-311,-13,-110
1770,-740,4507,-177,28,-37
1727,-585,4442,-76,84,9
1623,-470,4296,-10,130,44
1536,-366,4204,20,152,79
1446,-246,4145,68,158,101
1323,-144,4158,121,153,111
1258,-55,4145,165,142,131
1253,43,4097,169,139,156
1253,43,4097,169,139,156
1213,117,4040,181,127,164
1177,177,4006,174,96,177
1192,276,4042,119,68,210
1227,355,4127,96,48,219
1199,357,4222,145,38,199
1169,356,4214,186,52,194
1134,384,4143,195,75,206
1102,449,4107,224,84,214
1077,588,4117,280,80,213
1099,737,4083,337,79,198
1144,800,4029,353,77,162
1155,765,3999,336,65,128
1158,740,3978,304,41,118
1149,756,3971,246,18,127
1171,804,3991,185,-6,134
1207,822,4029,140,-35,131
1226,824,4091,104,-61,119
1276,851,4102,84,-71,102
1308,842,4086,34,-76,87
1332,780,4065,-3,-80,60
1370,677,4042,-22,-82,37
1391,566,4057,-46,-87,29
1411,505,4126,-44,-93,36
1438,547,4241,-28,-92,53
1465,611,4277,9,-70,51
1424,609,4219,8,-33,41
1380,594,4155,-11,-5,33
1361,611,4121,-6,0,15
1343,622,4179,-9,-4,-4
1365,591,4250,-23,-3,-18
1393,524,4205,-41,8,-23
1360,433,4179,-60,11,-21
1333,415,4175,-69,2,0
1342,454,4140,-71,-1,20
1366,483,4088,-67,-9,26
1385,479,4104,-63,-23,17
1390,473,4142,-40,-34,0
1380,472,4141,-36,-24,-5
1365,490,4114,-61,-11,-6
1392,500,4101,-87,-1,-9
1415,457,4096,-99,0,-20
1380,360,4134,-121,-6,-21
1356,352,4151,-132,-15,-2
1371,373,4153,-142,-16,23
1382,415,4118,-124,-20,33
1363,387,4129,-148,-30,42
1343,393,4122,-148,-32,48
1387,411,4105,-145,-33,49
1411,387,4068,-157,-29,44
1405,341,4034,-177,-31,44
1411,275,3987,-191,-41,49
1412,238,3934,-219,-69,70
1393,256,3977,-302,-101,110
1355,296,4012,-384,-127,146


-212,2489,4175,-739,244,42
-278,2382,4103,-807,291,31
-300,2421,3968,-833,320,26
-279,2469,3867,-862,317,6
-286,2461,3867,-955,290,-3
-312,2463,3946,-1062,260,-2
-316,2474,3979,-1144,246,-10
-265,2475,4021,-1206,236,-32
-216,2445,4157,-1257,233,-59
-224,2297,4361,-1243,253,-102
-302,2187,4316,-1156,309,-134
-407,2173,4133,-1121,358,-137
-412,2233,4041,-1053,376,-156
-416,2201,3914,-968,379,-211
-427,2161,3842,-957,367,-250
-460,2200,3783,-986,338,-278
-458,2283,3823,-1073,302,-295
-426,2244,3893,-1153,276,-333
-442,1969,3895,-1227,259,-389
-477,1680,3885,-1312,249,-404
-518,1544,3911,-1361,243,-380
-557,1621,4006,-1314,233,-357
-553,1736,4083,-1242,241,-364
-601,1683,4017,-1167,269,-408
-623,1687,3951,-1123,286,-435
-585,1785,3959,-1035,294,-481
-577,1767,3888,-979,312,-555
-615,1666,3786,-1021,315,-599
-644,1629,3671,-1100,297,-609
-668,1474,3575,-1204,262,-622
-723,1221,3527,-1236,207,-635
-793,1113,3391,-1267,158,-618
-831,1139,3254,-1326,96,-595
-826,1131,3276,-1342,12,-614
-836,1005,3481,-1287,-57,-681
-874,848,3612,-1193,-72,-756
-867,714,3498,-1159,-61,-798
-851,501,3405,-1144,-83,-818
-846,387,3470,-1096,-135,-811
-864,375,3489,-1091,-164,-783
-889,363,3425,-1083,-192,-764
-895,362,3309,-1075,-235,-751
-857,319,3223,-1075,-296,-751
-831,184,3131,-1092,-363,-761
-817,60,3059,-1123,-432,-763
-781,-6,3055,-1121,-502,-770
-684,-192,3259,-1074,-578,-793
-578,-384,3473,-995,-621,-800
-516,-583,3529,-920,-613,-785
-528,-791,3492,-830,-586,-768
-545,-910,3513,-704,-570,-742
-465,-847,3439,-551,-551,-715
-392,-934,3359,-465,-548,-707
-370,-1108,3423,-408,-576,-693
-370,-1108,3423,-408,-576,-693
-358,-1177,3524,-344,-599,-651
-352,-1203,3562,-287,-613,-603
-371,-1218,3557,-233,-637,-550
-269,-1039,3499,-262,-671,-486
-231,-1096,3572,-238,-745,-491
-282,-1242,4226,-172,-851,-504
-96,-1077,4823,-79,-835,-476
48,-1056,4757,-24,-682,-484
9,-1324,4477,-19,-571,-492
7,-1480,4279,23,-542,-447
84,-1518,4254,32,-554,-360
150,-1527,4379,60,-571,-275
123,-1464,4346,76,-551,-192
72,-1352,4117,79,-530,-121
74,-1420,3827,63,-552,-84
102,-1681,3654,43,-620,-51
83,-1813,3858,51,-713,4
76,-1640,4494,167,-760,43
217,-1363,4734,325,-673,55
304,-1439,4395,462,-545,14
324,-1673,4311,553,-508,16
381,-1644,4494,638,-495,88
445,-1372,4601,637,-451,181
436,-1243,4719,641,-382,223
398,-1551,4425,797,-317,240
400,-1651,4157,928,-325,330
423,-1329,4269,978,-370,451
432,-858,4550,1012,-386,523
499,-557,4666,1055,-344,518
537,-580,4622,1053,-288,480
561,-731,4624,1085,-247,465
592,-826,4625,1123,-203,499
596,-748,4627,1132,-155,573
627,-412,4740,1177,-118,637
733,19,4820,1200,-69,662
796,142,4794,1184,-16,634
734,2,4716,1124,16,632
633,-71,4508,1032,30,696
474,-75,4136,964,24,773
361,37,3880,961,-29,830
376,299,3841,999,-122,855
515,659,4120,963,-193,847
570,805,4660,921,-173,784
596,695,4830,1040,-60,710
661,635,4567,1178,58,691
682,572,4093,1286,111,703
659,605,3782,1346,65,751
638,974,3832,1317,-21,820
631,1425,3993,1249,-86,837
648,1673,3968,1161,-101,793
588,1610,3711,1044,-111,728
562,1576,3521,921,-173,707
667,1772,3629,811,-263,706
679,1548,3629,769,-320,656
636,1348,3655,785,-377,642
648,1663,3859,826,-421,665
751,2162,4073,878,-426,636
806,2285,4186,857,-396,541
844,2095,4275,773,-359,462
808,1850,4276,722,-331,429
775,1882,4344,698,-322,448
798,2129,4307,649,-300,474
766,2197,4071,559,-291,461
705,2054,3907,422,-315,440
659,1807,3765,341,-363,413
637,1684,3697,292,-424,412
661,1826,3830,278,-492,418
774,2103,4110,286,-537,390
932,2224,4329,255,-532,324
932,2224,4329,255,-532,324
1020,2088,4529,183,-506,258
997,1930,4653,111,-454,228
909,1830,4526,69,-378,220
823,1750,4135,50,-330,214
762,1675,3831,12,-347,212
769,1731,3869,-21,-418,213
877,1921,4173,-53,-486,203
987,2106,4518,-91,-506,162
1055,2237,4772,-133,-478,98
1108,2262,4901,-194,-431,34
1192,2168,4851,-279,-371,-20
1208,1954,4717,-391,-329,-52
1184,1891,4642,-505,-318,-40
1154,2044,4646,-629,-323,-17
1155,2274,4686,-743,-328,-31
1192,2424,4730,-862,-317,-85
1248,2392,4788,-978,-286,-181
1248,2164,4896,-1043,-241,-286
1237,1950,4865,-1082,-161,-343
1198,1798,4664,-1092,-80,-379
1152,1670,4435,-1036,-39,-412
1176,1489,4242,-1005,-38,-427
1203,1263,4178,-984,-66,-415
1205,1245,4146,-945,-88,-379
1208,1322,4044,-924,-88,-363
1167,1352,3997,-898,-90,-380
1168,1500,4083,-828,-94,-425
1247,1583,4092,-808,-57,-490
1185,1406,3993,-835,-2,-572
1077,1182,3859,-831,25,-624
1004,1021,3721,-789,34,-651
982,858,3767,-702,18,-665
1010,862,3830,-618,5,-654
1053,968,3856,-591,1,-637
1050,1028,3854,-566,0,-659
1029,988,3765,-568,-4,-697
993,854,3619,-596,-24,-732
1014,764,3593,-619,-78,-751
1058,697,3693,-644,-140,-765
1133,616,3868,-665,-186,-780
1229,460,3998,-672,-199,-789
1198,363,4018,-707,-180,-768
1159,385,4077,-711,-163,-747
1206,481,4159,-643,-143,-757
1252,492,4147,-598,-105,-792
1235,353,4057,-617,-72,-818
1189,76,3994,-645,-71,-814
1147,-107,3938,-643,-79,-767
1131,-88,3861,-613,-93,-702
1144,-3,3853,-559,-122,-662
1143,17,3862,-523,-146,-650
1124,-19,3854,-511,-170,-638
1132,20,3804,-508,-194,-618
1153,48,3763,-535,-224,-614
1181,35,3788,-570,-257,-628
1184,-32,3924,-596,-284,-651
1233,-177,4158,-594,-293,-669
1248,-310,4191,-572,-256,-669
1248,-424,4092,-571,-217,-647
1234,-496,4086,-558,-215,-610
1242,-503,4196,-506,-219,-577
1257,-472,4227,-474,-204,-542
1276,-440,4200,-460,-191,-512
1270,-398,4205,-435,-186,-503
1256,-327,4230,-431,-182,-501
1303,-305,4237,-438,-169,-514
1354,-549,4368,-428,-173,-546
1383,-772,4453,-391,-165,-527
1383,-772,4453,-391,-165,-527
1391,-841,4317,-385,-125,-459
1339,-888,4196,-376,-115,-391
1284,-861,4100,-351,-123,-317
1298,-782,4121,-330,-145,-254
1365,-705,4298,-278,-165,-215
1409,-658,4422,-222,-152,-187


-8,1588,4630,-323,471,297
-23,1492,4775,-258,478,213
-88,1372,4840,-229,537,160
-138,1346,4659,-245,614,148
-148,1371,4451,-327,654,163
-222,1360,4389,-419,650,171
-304,1401,4475,-447,635,175
-364,1472,4486,-431,657,152
-463,1383,4391,-419,703,101
-561,1273,4250,-413,732,80
-619,1354,4098,-391,726,85
-627,1545,3954,-379,691,77
-662,1642,3861,-416,638,39
-652,1612,3864,-468,572,-13
-598,1480,3973,-490,508,-66
-605,1335,4163,-532,472,-87
-593,1299,4216,-561,474,-74
-606,1261,4090,-570,487,-70
-686,1262,3996,-573,477,-60
-737,1445,3998,-563,457,-49
-782,1595,3945,-537,454,-84
-830,1630,3741,-533,459,-158
-861,1513,3616,-553,429,-244
-850,1370,3683,-576,382,-307
-830,1305,3828,-602,346,-338
-830,1305,3828,-602,346,-338
-790,1302,3946,-625,329,-350
-748,1248,4029,-645,328,-361
-794,1166,3979,-683,343,-368
-914,1205,3805,-747,351,-356
-979,1377,3613,-818,327,-364
-1025,1450,3636,-823,276,-431
-1027,1409,3661,-837,233,-517
-1051,1275,3673,-856,204,-605
-1057,1126,3728,-881,181,-670
-1012,990,3821,-895,155,-715
-951,842,3897,-893,140,-746
-990,647,3839,-920,146,-757
-1109,502,3734,-965,143,-741
-1176,543,3652,-961,123,-714
-1185,634,3538,-956,95,-708
-1188,650,3417,-1001,61,-732
-1189,552,3317,-1056,16,-782
-1216,372,3263,-1105,-38,-838
-1220,230,3205,-1173,-87,-873
-1247,78,3271,-1214,-130,-903
-1213,-19,3308,-1262,-158,-917
-1155,-92,3275,-1226,-180,-954
-1084,-271,3229,-1111,-207,-1015
-1063,-474,3282,-1030,-234,-1055
-1045,-535,3311,-957,-252,-1052
-993,-473,3254,-968,-268,-1018
-970,-420,3084,-1051,-291,-1005
-977,-471,2993,-1178,-338,-1023
-988,-613,2940,-1254,-407,-1065
-977,-706,2828,-1343,-463,-1092
-926,-771,2589,-1408,-514,-1138
-893,-1228,2653,-1480,-623,-1210
-759,-1807,3097,-1335,-771,-1253
-606,-2038,3426,-1161,-810,-1194
-483,-2156,3629,-1067,-770,-1099
-536,-2299,3812,-896,-723,-1020
-525,-2386,3878,-675,-662,-922
-530,-2271,3591,-467,-573,-814
-549,-2090,3327,-346,-525,-726
-498,-1947,3057,-205,-551,-673
-403,-1876,2910,-130,-637,-653
-301,-1957,3023,-122,-749,-650
-279,-2116,3381,-159,-857,-635
-238,-2251,3916,-147,-898,-619
-90,-2305,3855,-38,-809,-608
-164,-2473,3524,26,-724,-591
-206,-2512,3411,115,-734,-527
-56,-2479,3417,214,-755,-474
80,-2573,3659,297,-773,-453
234,-2552,4147,389,-789,-401
387,-2490,4660,446,-756,-327
446,-2531,4808,475,-651,-255
378,-2579,4739,488,-543,-174
312,-2506,4518,549,-471,-88
262,-2393,4301,583,-453,0
288,-2278,4218,618,-465,68
272,-2260,4104,660,-466,101
220,-2292,4011,727,-481,123
270,-2252,4089,810,-514,157
314,-2289,4246,928,-527,188
343,-2308,4482,1049,-491,237
479,-1989,4804,1087,-408,314
483,-1849,4957,1208,-278,322
418,-2016,4733,1410,-184,336
425,-2033,4580,1495,-155,442
388,-1795,4421,1498,-137,575
343,-1495,4199,1475,-135,674
347,-1200,4180,1446,-172,731
458,-970,4369,1430,-214,745
458,-970,4369,1430,-214,745
509,-964,4578,1410,-215,740
527,-881,4634,1375,-191,760
522,-711,4691,1338,-166,791
508,-433,4796,1303,-143,815
513,-292,4772,1253,-100,815
463,-376,4505,1187,-67,813
399,-478,4394,1127,-80,848
390,-315,4339,1133,-105,901
422,-83,4180,1168,-133,926
439,276,4270,1063,-179,951
506,734,4762,876,-185,935
472,664,4809,857,-101,827
410,345,4611,897,-27,756
338,145,4271,973,9,753
260,125,3743,1068,-20,799
243,414,3454,1083,-141,871
301,883,3595,1024,-291,905
402,1165,3850,931,-381,860
434,1209,4085,848,-414,777
517,1298,4268,784,-418,713
559,1272,4379,731,-389,641
518,1189,4410,697,-355,585
510,1110,4320,655,-324,568
465,1077,4115,642,-311,559
418,1208,3987,622,-331,563
458,1544,4350,597,-370,539
458,1627,4412,652,-352,451
481,1615,4379,696,-364,380
494,1706,4596,655,-389,343
533,1888,4752,568,-387,317
504,1892,4669,456,-368,268
514,1829,4667,341,-367,220
371,1620,4585,279,-360,173
408,1703,4632,233,-376,177
491,1888,4800,204,-385,147
478,1906,4832,156,-371,76
519,1976,5151,53,-359,29
600,1990,5497,-42,-298,-20
578,1879,5433,-74,-184,-88
506,1814,5183,-100,-85,-133
493,1860,4988,-154,-39,-157
439,1783,4706,-223,-30,-199
323,1645,4411,-329,-59,-226
304,1691,4351,-446,-128,-227
397,1774,4452,-505,-188,-272
476,1749,4396,-566,-215,-346
598,1660,4314,-666,-236,-414
624,1413,4255,-773,-261,-484
617,1193,4178,-872,-282,-518
689,1083,4147,-967,-305,-525
779,1013,4176,-1057,-330,-532
821,993,4369,-1120,-345,-541
784,980,4511,-1096,-311,-580
800,893,4636,-1018,-247,-639
874,765,4676,-891,-171,-703
907,669,4562,-792,-88,-743
839,612,4360,-775,-22,-751
783,584,4071,-781,2,-755
758,522,3850,-793,-18,-772
749,469,3838,-813,-77,-790
770,386,3934,-826,-133,-807
831,288,4050,-803,-168,-828
875,184,4220,-776,-172,-841
875,91,4478,-716,-150,-855
847,64,4497,-610,-80,-873
833,-9,4373,-537,-10,-883
791,-143,4287,-486,29,-884
774,-211,4198,-458,57,-859
774,-211,4198,-458,57,-859
771,-213,4105,-456,69,-827
754,-251,3998,-450,55,-806
756,-252,3891,-441,19,-787
832,-301,3916,-446,-36,-780
899,-356,4056,-434,-87,-784
924,-348,4199,-426,-105,-786
977,-390,4248,-426,-96,-794
965,-556,4206,-431,-75,-800
885,-697,4098,-457,-69,-777
843,-757,4046,-459,-87,-740
843,-833,4142,-417,-112,-716
870,-965,4267,-353,-118,-695
849,-1039,4220,-298,-105,-646
792,-1051,4175,-322,-105,-562
836,-1016,4152,-341,-120,-483
882,-1036,4075,-336,-126,-442
879,-1166,3993,-314,-139,-418
911,-1253,4018,-299,-170,-371
989,-1297,4176,-248,-197,-318
1002,-1308,4358,-177,-191,-267
1037,-1197,4440,-90,-152,-218
