acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
890,2627,4337,-464,20,-531
888,2482,4222,-537,53,-588
878,2194,4137,-608,72,-629
804,1994,3954,-690,82,-634
773,1953,3790,-763,66,-637
782,1713,3742,-801,40,-686
769,1395,3683,-788,21,-741
777,1195,3587,-767,2,-772
809,1014,3636,-772,-17,-790
817,871,3709,-744,-18,-815
797,675,3522,-704,-7,-840
766,290,3506,-724,-43,-839
723,64,3577,-731,-80,-786
733,-109,3531,-710,-113,-741
790,-344,3646,-676,-153,-722
848,-552,3835,-630,-179,-705
957,-741,3998,-594,-185,-668
1009,-986,4231,-572,-174,-617
956,-1132,4277,-520,-148,-555
956,-1132,4277,-520,-148,-555
946,-1264,4311,-471,-141,-493
1040,-1630,4625,-434,-149,-438
1116,-2029,4993,-348,-121,-354
1113,-2084,5081,-221,-60,-225
1063,-1918,5185,-121,-18,-106
988,-1686,5254,-23,13,-36
950,-1453,5322,51,31,-2
1002,-1302,5519,92,32,15
1137,-1281,5921,119,48,37
1249,-1221,6225,177,126,71
1281,-918,6227,244,245,106
1252,-638,6176,273,349,121
1239,-593,6237,272,433,133
1167,-453,6244,283,529,169
1059,-18,6133,303,630,198
967,322,6035,346,719,143
866,313,5940,406,796,51
729,298,5718,432,863,19
599,519,5480,385,899,53
561,668,5482,342,912,67
506,679,5377,305,947,67
411,613,5183,286,987,70
364,722,5033,283,1012,83
408,787,4973,271,1037,71
448,919,5000,254,1078,55
371,1089,4701,244,1146,28
242,1093,4394,202,1170,-14
86,918,4211,145,1174,-54
-115,815,3849,145,1171,-81
-276,922,3512,132,1122,-94
-319,851,3444,102,1034,-122
-358,773,3433,109,962,-129
-455,897,3158,107,916,-122
-512,849,2944,103,839,-140
-462,595,2964,66,765,-154
-462,417,2855,29,731,-131
-544,291,2551,9,704,-93
-660,398,2180,-1,639,-56
-740,442,1950,-12,531,-61
-702,300,1925,-1,405,-79
-644,337,1957,11,299,-73
-680,468,1826,45,213,-89
-649,300,1706,92,106,-131
-572,57,1802,84,-9,-114
-464,8,1882,49,-99,-37
-376,8,1980,-5,-174,53
-348,133,2089,-64,-240,141
-366,303,2080,-95,-287,170
-403,136,2075,-93,-347,144
-490,-43,2129,-51,-416,120
-504,3,2149,23,-486,103
-441,-7,2420,98,-563,81
-395,83,2604,157,-611,82
-424,333,2660,188,-658,98
-429,527,2790,213,-721,104
-307,727,2903,213,-785,113
-127,832,3109,186,-852,117
97,781,3343,133,-895,133
228,802,3471,39,-901,177
220,764,3595,-76,-896,217
88,697,3634,-137,-891,209
20,470,3612,-103,-908,156
38,431,3752,-29,-953,119
97,731,3931,80,-1006,82
293,753,4023,154,-995,32
577,696,3969,147,-1035,13
713,387,4555,10,-1072,53
686,250,4313,-86,-994,151
686,250,4313,-86,-994,151
664,425,4180,-125,-982,211
726,560,4376,-89,-990,187
804,718,4371,2,-975,119
954,659,4467,75,-975,44
1114,610,4655,96,-975,22
1154,576,4782,68,-956,37
1100,537,4756,58,-925,53
1051,625,4709,81,-901,56
1070,748,4713,127,-883,32
1150,836,4884,164,-859,4
1088,970,4870,160,-813,7
961,901,4657,90,-774,27
994,793,4329,7,-885,69
1123,763,5419,-148,-1015,117
1195,778,5541,-87,-906,113
1251,897,5249,39,-789,52
1353,780,5304,129,-734,-28
1411,751,5349,195,-675,-70
1423,859,5293,204,-615,-70
1408,1042,5268,191,-575,-67
1357,1185,5196,174,-546,-96
1273,908,5244,122,-522,-127
1176,503,5147,54,-493,-73
1083,422,4989,-51,-486,53
1074,436,4926,-146,-506,162
1128,437,5039,-198,-533,230
1221,694,5109,-173,-528,251
1380,984,5170,-73,-526,166
1591,1006,5517,14,-492,36
1671,891,5521,75,-394,-45
1651,852,5372,97,-298,-59
1551,828,5099,76,-217,-51
1503,768,4932,20,-174,-34
1439,713,4826,-30,-149,-8
1400,705,4666,-54,-132,17
1405,593,4572,-77,-132,32
1419,377,4563,-113,-136,61
1451,425,4589,-124,-131,110
1506,736,4568,-83,-112,107
1544,768,4612,-19,-88,19
1574,554,4662,38,-46,-53
1573,512,4592,48,0,-48
1566,647,4503,17,31,-10


-366,-690,3070,128,-312,375
-472,-531,3034,177,-363,371
-533,-440,3004,245,-419,363
-498,-478,2954,245,-491,395
-409,-573,3098,141,-584,508
-349,-454,3200,33,-657,662
-229,-220,3277,-37,-726,774
-229,-220,3277,-37,-726,774
-46,-108,3553,-43,-786,796
93,-181,3816,11,-792,753
178,-199,4024,111,-770,700
226,-37,4150,234,-725,643
271,27,4128,346,-686,579
316,3,4195,387,-671,554
294,117,4168,380,-661,572
257,249,4154,337,-672,588
251,254,4057,305,-697,597
251,135,4321,268,-762,612
364,158,4588,326,-735,671
401,679,4196,356,-721,696
504,844,4533,304,-786,629
729,614,4933,271,-784,570
819,694,5070,251,-724,579
791,912,4981,235,-659,585
797,1042,4938,204,-617,558
819,971,4987,149,-585,504
873,870,4976,151,-565,475
916,778,5078,137,-549,483
949,741,5092,118,-520,508
984,923,5102,97,-490,520
1025,1037,5223,114,-460,473
1014,1002,5224,150,-405,406
987,1068,5200,161,-348,361
941,1213,5189,171,-295,310
895,1208,5251,200,-246,227
840,1291,5264,252,-194,163
800,1475,5195,287,-146,127
787,1736,5035,242,-135,105
806,1708,5196,171,-156,74
871,1674,5226,115,-142,55
878,1877,5302,65,-115,39
871,2061,5205,46,-69,-16
901,1853,5116,3,-40,-92
906,1796,5118,-61,-17,-122
850,1966,4958,-104,17,-156
827,1879,4793,-126,32,-237
864,1441,4732,-172,30,-296
846,1397,4603,-247,27,-258
753,1571,4481,-306,17,-239
707,1450,4382,-310,3,-290
695,1461,4358,-296,-4,-338
695,1720,4334,-281,-4,-393
811,1652,4311,-273,-2,-481
924,1438,4426,-323,5,-523
815,1654,4404,-385,44,-522
655,1809,4091,-400,87,-590
610,1607,4013,-395,81,-708
633,1501,4091,-386,66,-797
624,1553,3978,-400,73,-846
558,1391,3821,-450,69,-894
466,948,3604,-519,43,-910
484,567,3477,-628,-20,-837
537,601,3633,-716,-96,-743
610,648,3718,-722,-132,-729
752,502,3771,-704,-150,-760
878,282,3885,-703,-157,-786
964,-31,4053,-689,-144,-806
990,-302,4081,-644,-105,-825
912,-530,3967,-592,-66,-829
846,-859,3802,-568,-73,-813
882,-1169,3875,-581,-136,-747
1010,-1303,3980,-619,-201,-631
1162,-1501,4192,-670,-257,-518
1304,-1674,4551,-645,-267,-435
1425,-1808,4755,-512,-210,-411
1464,-2006,4978,-346,-127,-421
1464,-2006,4978,-346,-127,-421
1459,-2066,5143,-167,-23,-425
1392,-2069,5110,-30,73,-406
1288,-2176,4971,21,135,-337
1183,-2326,4935,4,148,-214
1144,-2081,5101,3,145,-77
1132,-1686,5210,62,167,-21
1213,-1706,5382,144,196,-25
1254,-1723,5551,190,246,15
1183,-1418,5572,201,306,84
1119,-1143,5622,204,354,108
1100,-1203,5737,213,412,100
1011,-1199,5691,228,487,129
880,-1043,5576,248,554,171
767,-983,5503,283,606,193
679,-748,5454,341,649,214
622,-400,5441,407,684,213
621,-145,5397,446,715,201
604,72,5306,408,733,215
644,93,5320,324,735,230
693,115,5458,226,758,273
598,450,5334,162,822,317
465,462,4936,109,878,298
352,449,4731,57,876,280
219,404,4566,7,873,249
131,376,4342,22,866,208
76,461,4222,46,844,171
-5,482,4052,60,827,127
-83,405,3865,70,806,87
-139,436,3720,90,780,55
-222,431,3496,83,756,32
-364,461,3253,74,714,16
-495,338,2976,93,649,-17
-462,128,2880,139,550,-19
-318,232,2934,107,461,29
-236,345,3028,34,408,79
-276,487,2888,-34,390,116
-368,459,2700,-76,365,110
-441,587,2556,-72,321,85
-457,813,2474,-44,269,18
-445,595,2411,-27,213,-72
-493,208,2381,-24,152,-107
-575,143,2218,-7,91,-78
-625,103,2032,-12,9,-43
-623,-153,2001,-40,-101,-3
-606,-140,2097,-62,-213,70
-566,166,2212,-44,-302,109
-444,288,2391,19,-371,67
-323,307,2633,86,-418,17
-330,433,2708,125,-444,-10
-358,455,2556,147,-486,-55
-305,127,2869,140,-579,-89
-180,10,2771,124,-623,-46
-62,170,2973,82,-745,-1
157,147,3495,32,-818,21
212,78,3527,7,-808,48
207,28,3410,-16,-813,77
310,-159,3618,-17,-842,103
422,-161,3725,8,-835,133
454,104,3808,50,-824,129
485,452,3936,130,-822,63
583,429,4037,183,-828,-37
673,277,4224,145,-843,-62
732,304,4253,57,-845,-12
760,173,4229,-49,-853,40
718,-6,4170,-156,-868,98
709,-171,4109,-159,-883,151
722,-105,4014,-148,-897,181
806,67,4159,-112,-928,154
942,240,4457,-53,-935,89
942,240,4457,-53,-935,89
1014,376,4514,-35,-916,11
1012,-21,5110,-41,-895,-36
1008,40,4868,-35,-777,9
861,27,4472,-77,-752,31
823,-358,5238,-102,-775,60
851,-390,4172,-8,-648,126
798,149,4221,46,-788,150
967,408,4757,44,-853,101
1168,399,4982,73,-818,33
1253,516,5002,62,-775,-4
1319,523,5104,8,-749,-41
1417,260,5433,-69,-696,-57
1325,84,4862,-99,-622,-34
1198,151,4936,-143,-665,-4
1189,78,4885,-181,-660,5
1220,-325,4872,-241,-678,36
1314,-415,5142,-287,-701,130
1416,38,5220,-269,-680,208
1560,391,5312,-225,-642,172
1737,196,5595,-152,-573,69
1731,108,5588,-76,-458,16
1596,152,5259,-32,-361,0
1516,-53,5147,-41,-329,-11
1517,-172,5158,-64,-319,21
1543,-91,5072,-79,-309,60
1631,-97,5154,-85,-309,63
1711,-253,5311,-74,-286,56
1739,-213,5252,-34,-227,64
1751,-75,5116,2,-171,56
1736,-19,5105,26,-128,27
1704,26,5029,54,-74,-2
1683,110,5015,80,-21,-32
1627,40,4844,87,26,-49
1537,20,4693,50,47,-30
1496,10,4636,14,57,-8
1473,-70,4566,-2,67,13
1456,-77,4476,-15,76,41
1442,8,4490,-8,81,56
1471,101,4453,29,102,32
1482,101,4436,76,127,-14
1471,73,4391,128,157,-58
1373,80,4247,162,188,-83
1303,59,4022,160,191,-90
1231,-78,3977,137,169,-87
1163,-66,3840,122,149,-64
1159,-58,3758,92,112,-36
1204,-120,3844,28,62,8
1238,-72,3917,-26,29,64
1265,100,3984,-45,12,93
1353,241,4109,-37,6,75
1437,225,4243,-13,27,27
1374,149,4172,7,70,-15
1238,110,3982,24,90,-37


-345,-664,3076,225,-381,227
-294,-679,3158,200,-445,285
-197,-579,3186,201,-487,340
-121,-482,3276,177,-526,384
-104,-442,3446,190,-558,388
-59,-548,3796,273,-550,379
8,-541,3374,326,-505,396
27,-590,3482,298,-565,426
36,-556,3623,282,-587,484
35,-447,3547,304,-581,531
75,-498,3696,367,-592,537
51,-260,3866,496,-579,541
51,-260,3866,496,-579,541
43,369,3707,574,-599,499
43,369,3707,574,-599,499
133,152,3977,535,-653,482
224,66,4118,515,-673,510
302,144,4292,516,-675,539
376,383,4301,536,-659,563
498,678,4373,491,-657,582
589,667,4542,413,-644,586
557,584,4442,332,-613,608
470,590,4294,263,-611,636
437,634,4379,248,-633,616
445,571,4427,338,-639,528
561,452,4444,515,-647,490
634,608,4366,518,-643,519
628,548,4170,436,-664,560
651,606,4313,348,-713,593
792,970,4813,371,-728,573
997,1220,5097,482,-665,495
1094,1487,5136,510,-586,443
1110,1714,5225,412,-526,430
1093,1634,5162,319,-472,414
998,1348,5057,233,-437,412
892,1224,4850,186,-414,423
896,1182,4866,179,-412,412
941,1269,4918,207,-399,382
955,1364,4807,219,-369,338
976,1264,4825,198,-359,296
977,1070,4784,182,-333,276
886,1029,4547,164,-313,285
852,946,4402,129,-331,298
897,817,4439,98,-362,312
928,983,4554,103,-377,326
992,1299,4639,142,-370,294
1118,1377,4788,166,-353,222
1225,1406,4971,178,-311,168
1284,1364,4920,170,-248,139
1251,1302,4867,116,-197,146
1142,1326,4653,61,-164,159
1093,1209,4540,16,-165,152
1094,1066,4575,-10,-176,149
1091,1198,4595,-11,-175,155
1135,1386,4665,13,-168,116
1247,1313,4728,37,-152,49
1372,1321,4876,19,-129,26
1415,1508,4955,-3,-80,20
1407,1552,4890,-27,-24,-5
1393,1525,4815,-70,11,-23
1335,1597,4820,-118,37,-34
1273,1682,4677,-127,63,-72
1312,1657,4737,-148,67,-119
1343,1648,4850,-165,92,-156
1285,1800,4782,-160,144,-205
1215,1801,4643,-142,189,-282
1155,1643,4539,-148,214,-345
1053,1660,4390,-182,228,-367
966,1646,4211,-227,219,-382
985,1570,4192,-278,185,-385
1042,1632,4281,-321,165,-378
1037,1753,4171,-345,173,-393
1015,1738,4072,-373,168,-442
1023,1643,4072,-387,154,-502
1045,1632,4085,-390,154,-559
1088,1576,4135,-412,157,-614
1026,1502,4146,-444,179,-653
878,1536,3896,-464,202,-681
824,1396,3759,-491,182,-724
825,1209,3814,-526,147,-743
805,1152,3629,-569,128,-726
772,949,3517,-650,82,-710
750,528,3516,-705,28,-690
800,415,3541,-718,-7,-646
800,415,3541,-718,-7,-646
900,305,3612,-710,-31,-633
963,33,3694,-685,-34,-639
976,-277,3727,-628,-26,-643
968,-513,3767,-545,-17,-630
908,-571,3760,-460,-7,-600
872,-649,3713,-389,-12,-576
883,-1099,3801,-363,-39,-541
848,-1030,3951,-346,-62,-439
842,-583,3971,-313,-68,-399
925,-843,4155,-271,-82,-465
988,-1180,4367,-245,-79,-476
947,-1203,4438,-206,-62,-430
938,-1094,4417,-150,-53,-396
987,-1377,4420,-121,-60,-387
1067,-1697,4681,-106,-77,-330
1072,-1646,4789,-86,-49,-218
1067,-1538,4857,-83,-18,-123
1015,-1510,4997,-41,13,-73
970,-1550,4966,22,57,-40
1020,-1513,5130,66,78,6
1031,-1364,5264,102,118,59
1028,-1257,5301,147,170,90
1061,-1225,5404,163,211,125
1016,-1057,5460,164,258,184
973,-875,5487,162,303,230
887,-759,5469,141,346,271
787,-690,5331,106,376,317
747,-801,5345,84,383,358
746,-724,5374,90,399,412
805,-507,5384,120,430,435
895,-374,5542,185,475,412
889,-92,5507,270,556,380
829,96,5270,309,623,354
805,103,5242,271,641,360
756,252,5274,226,658,403
695,565,5113,206,694,420
605,759,4933,198,720,392
519,799,4834,183,732,334
399,705,4634,182,746,278
285,638,4379,171,736,253
226,700,4256,139,704,259
115,860,4045,125,680,255
16,919,3681,109,638,223
-10,745,3599,75,564,184
-70,709,3502,77,514,163
-186,829,3294,121,484,134
-257,1077,3088,171,439,75
-211,1022,2934,200,376,-4
61,666,3045,153,314,-23
224,669,3320,57,300,59
17,1222,2975,6,351,138
-233,1457,2321,6,349,75
-292,1055,2129,15,249,-64
-260,620,2157,45,146,-142
-265,616,1967,66,61,-129
-236,599,1806,30,-49,-92
-150,362,1800,-38,-179,-44
37,101,1997,-77,-293,22
168,92,2109,-91,-363,115
267,362,2089,-91,-426,192
428,523,2362,-68,-502,187
496,611,2621,-10,-537,127
543,515,2719,75,-543,39
554,367,2818,140,-550,-15
491,477,2849,182,-566,-21
449,640,2835,208,-604,-26
446,831,2939,218,-657,-50
446,831,2939,218,-657,-50
480,796,3077,225,-707,-97
521,688,3226,239,-744,-125
564,591,3227,241,-775,-117
703,594,3454,186,-820,-65
744,630,3490,81,-841,9
707,714,3409,-24,-883,77
704,561,3363,-107,-951,97
772,194,3529,-157,-1033,110
891,199,3777,-146,-1089,138
1030,512,3905,-91,-1115,128
1247,639,4190,-40,-1131,60
1403,629,4438,-22,-1109,1
1441,609,4494,-44,-1062,-15
1486,465,4475,-115,-1031,0
1515,393,4587,-187,-1009,41
1473,401,4480,-210,-967,66
1459,382,4440,-216,-950,59
1457,318,4434,-210,-938,43
1491,224,4462,-198,-945,30
1626,325,4622,-193,-910,31
1708,441,3999,-231,-1028,-13
1866,-82,5758,-345,-1122,-35
1940,-122,5327,-201,-928,5
1911,243,5503,-107,-822,21
1831,370,5383,-31,-697,-19
1755,255,5251,-23,-624,-45
1769,245,5393,-84,-597,-9
1779,427,5239,-167,-568,46
1771,386,5341,-267,-591,47
1770,4,5483,-280,-580,36
1793,-45,5446,-236,-533,60
1797,180,5269,-173,-495,59
1903,158,5171,-143,-482,21
2058,-64,5316,-142,-464,8
2091,-38,5304,-124,-395,31
2138,-95,5201,-116,-320,42
2130,-158,5363,-129,-246,71
1907,-140,5039,-122,-139,109
1638,-92,4682,-90,-90,118
1563,-50,4584,-29,-94,98
1605,86,4604,14,-104,89
1680,337,4706,15,-109,95
1755,452,4799,-13,-94,95
1794,338,4780,-63,-61,95
1751,277,4769,-111,-31,120
1726,282,4663,-138,-2,143
1770,271,4683,-160,13,154


-566,-395,3819,102,-369,368
-535,-229,3786,97,-362,390
-460,-375,3847,109,-361,374
-507,-383,3826,135,-350,381
-568,-365,3687,151,-348,385
-554,-411,3646,120,-375,395
-517,-382,3787,99,-416,409
-418,-348,3920,112,-434,413
-359,-288,3944,133,-430,420
-363,-182,3813,133,-425,426
-419,-171,3708,126,-440,410
-396,-301,3693,120,-464,402
-297,-652,3822,54,-492,444
-350,-584,4114,-5,-505,547
-525,-112,3941,46,-480,572
-558,-186,3817,174,-495,505
-558,-186,3817,174,-495,505
-512,-444,3785,196,-529,487
-474,-484,3736,180,-577,536
-323,-564,3807,168,-623,583
-168,-554,4015,223,-646,611
-53,-398,3906,311,-629,632
-25,-124,3794,340,-646,646
59,560,4191,239,-679,591
20,-285,4240,245,-655,414
88,-636,4361,413,-663,440
74,-187,4374,522,-649,549
100,19,4125,528,-646,592
207,-98,4323,478,-693,620
288,9,4365,468,-695,670
336,188,4266,469,-693,695
452,295,4373,477,-709,688
570,289,4411,499,-706,662
621,403,4440,508,-698,636
637,358,4573,548,-698,581
789,241,4741,626,-668,542
846,422,4940,705,-623,535
790,827,4905,789,-560,530
733,1077,4740,782,-526,511
703,958,4828,713,-524,499
693,893,4796,628,-501,527
574,978,4711,586,-484,556
491,1175,4454,581,-475,541
545,1119,4647,589,-511,481
634,1310,4874,623,-507,439
644,1629,4933,648,-489,391
764,1786,5195,633,-479,335
872,1911,5409,580,-447,298
1001,1978,5723,482,-390,282
1065,1974,5921,376,-300,295
998,2479,5963,301,-208,314
916,2659,5852,242,-123,248
847,2546,5759,180,-66,156
766,2388,5641,138,-31,86
711,2382,5526,92,-21,33
730,2493,5528,54,-18,-23
783,2569,5487,11,0,-95
820,2492,5419,-50,27,-164
874,2411,5372,-121,62,-204
898,2453,5263,-188,106,-225
907,2359,5025,-269,147,-244
889,2218,4898,-346,174,-251
800,2249,4626,-364,205,-274
758,2296,4314,-372,217,-338
794,2080,4178,-422,202,-415
752,1967,4085,-480,187,-447
701,2001,3940,-503,174,-477
720,1932,3939,-510,153,-531
718,2013,3997,-519,154,-591
667,2064,3948,-494,177,-680
690,1880,3913,-482,197,-781
600,1754,3862,-536,217,-816
424,1761,3567,-619,223,-814
344,1600,3496,-691,179,-840
352,1278,3491,-725,132,-872
385,1114,3453,-762,85,-865
420,965,3460,-802,35,-859
464,721,3430,-823,-8,-869
537,465,3467,-819,-52,-885
629,111,3590,-782,-81,-906
672,-120,3711,-728,-84,-905
677,-269,3787,-669,-72,-905
660,-448,3852,-568,-54,-920
617,-684,3767,-475,-43,-936
570,-727,3822,-407,-65,-919
617,-740,3879,-351,-95,-895
617,-740,3879,-351,-95,-895
676,-1035,3963,-340,-127,-861
665,-1192,4143,-344,-155,-787
574,-1337,4121,-309,-160,-728
552,-1819,4090,-274,-193,-662
644,-1968,4491,-272,-247,-526
760,-1685,4862,-206,-240,-424
880,-1667,5026,-100,-190,-409
1000,-1673,5294,-21,-137,-394
1053,-1803,5436,42,-58,-374
1054,-2069,5598,90,15,-326
992,-1965,5848,171,96,-243
890,-1642,5833,257,185,-168
806,-1452,5882,283,233,-113
754,-1207,5962,263,272,-42
739,-1030,5934,199,304,27
772,-1076,6030,98,324,96
834,-1134,6208,42,369,163
823,-1070,6201,72,459,216
767,-957,6037,120,557,253
699,-762,5986,151,637,289
623,-533,5904,221,714,301
528,-283,5708,298,794,286
407,-70,5550,350,858,264
299,255,5356,401,911,235
167,305,5030,434,939,191
72,389,4909,431,932,186
13,617,4893,463,931,185
-79,998,4624,458,955,194
-118,1121,4351,374,945,183
-25,918,4386,249,915,184
-17,839,4341,127,918,235
-168,1063,4008,57,938,274
-299,1046,3607,48,930,214
-381,783,3314,87,884,112
-424,689,3078,121,810,53
-456,708,2981,146,725,9
-522,741,2812,175,658,-29
-563,718,2687,197,584,-72
-564,618,2548,210,515,-93
-541,565,2450,178,442,-71
-541,476,2358,88,381,-19
-613,438,2144,29,324,31
-733,287,1817,34,251,45
-750,262,1648,72,135,38
-641,203,1752,92,12,23
-584,0,1834,103,-83,25
-604,133,1696,134,-167,54
-454,153,1737,175,-274,42
-222,103,2218,187,-370,49
-127,458,2429,181,-388,95
-214,669,2421,160,-395,93
-328,581,2397,152,-425,59
-401,532,2507,154,-479,53
-403,661,2504,152,-533,74
-404,739,2585,114,-617,90
-413,737,2682,73,-703,89
-334,590,2852,50,-791,84
-161,419,3138,21,-860,105
-4,433,3386,-33,-901,171
109,633,3578,-79,-928,227
313,767,3860,-104,-943,225
538,600,4123,-124,-929,188
585,496,4282,-124,-882,164
478,513,3919,-73,-826,123
442,271,4102,-38,-849,55
417,-184,3719,35,-854,43
437,204,4063,67,-970,104
478,456,4258,68,-999,122
558,649,4324,67,-1007,118
709,756,4415,37,-1013,121
709,756,4415,37,-1013,121
889,859,4622,-38,-1001,143
937,872,4775,-138,-945,167
848,779,4664,-228,-870,179
742,430,4591,-316,-834,178
670,182,4698,-341,-828,169
597,-93,4796,-251,-822,132
581,-29,4782,-100,-821,123
685,321,4866,3,-838,117
904,599,5242,64,-853,81
1093,719,5104,88,-805,43
1195,950,5496,56,-864,21
1246,817,6007,-43,-808,20
1153,715,5696,-144,-681,63
1059,480,5557,-258,-622,103
966,201,5455,-308,-588,140
934,80,5238,-293,-571,170
987,1,5239,-283,-586,196
1069,160,5448,-236,-594,199
1158,340,5423,-130,-549,147
1293,254,5563,-38,-499,65
1370,295,5704,30,-417,32
1313,516,5463,61,-310,40
1207,601,5193,49,-249,36
1108,429,5062,12,-223,34
1053,381,4959,-27,-210,72
1065,434,4798,-68,-212,116
1130,421,4999,-118,-234,138
1243,438,5048,-115,-207,148
1379,470,5139,-103,-167,128
1390,392,5108,-64,-101,77
1390,243,4982,0,-49,32
1402,200,4992,59,-8,12
1367,310,4829,100,43,9
1318,370,4667,113,73,-2
1293,345,4633,91,82,-7
1214,342,4519,47,96,6
1129,356,4436,21,100,13
1093,404,4335,40,101,3
1132,333,4323,36,92,-4
1161,302,4323,0,91,19
1146,369,4231,-40,98,52
1133,349,4168,-59,102,55


-578,-1023,3302,178,-444,305
-515,-919,3387,266,-451,302
-530,-824,3450,332,-449,313
-530,-824,3450,332,-449,313
-627,-736,3206,398,-456,325
-671,-839,3342,431,-504,356
-647,-613,3416,499,-530,420
-617,-226,3317,538,-566,460
-515,-175,3497,478,-636,499
-381,35,3711,419,-681,565
-258,0,3686,375,-695,592
-172,-271,3754,332,-717,610
-78,-526,3794,358,-719,634
-32,-492,3833,408,-716,673
-24,-209,3916,486,-710,689
7,79,4038,590,-701,659
43,253,4125,679,-687,611
-12,415,4107,712,-679,594
-60,684,4003,694,-694,612
30,871,4027,599,-731,635
130,689,4139,441,-760,668
94,565,4182,296,-762,736
5,587,4069,243,-760,769
2,653,4048,217,-768,731
39,512,4086,266,-779,655
98,823,4255,380,-786,622
160,1101,4241,440,-777,580
258,1027,4292,414,-793,549
414,1008,4560,312,-826,590
501,1061,4657,165,-825,673
508,1057,4673,40,-822,723
477,990,4704,-19,-814,716
517,1118,4822,30,-792,655
584,1396,4952,154,-761,532
734,1391,5082,283,-721,412
870,1317,5107,279,-676,380
891,1161,5125,191,-639,413
867,1068,4973,97,-612,470
914,1119,4905,26,-603,512
964,993,5020,20,-599,473
1031,982,5007,101,-561,422
1076,1215,4975,165,-529,375
1139,1102,5066,196,-493,312
1084,946,5116,246,-439,282
1019,1232,4945,302,-381,277
979,1334,4933,266,-366,253
945,1422,5125,202,-357,249
943,1477,5018,162,-322,243
995,1347,4974,88,-316,247
1020,1389,5085,21,-313,275
1053,1570,4950,4,-282,261
1129,1335,4934,-5,-259,190
1175,1012,5042,2,-221,144
1151,1169,5006,55,-155,124
1178,1253,4945,107,-97,66
1202,1306,5093,106,-57,27
1159,1460,5067,96,0,16
1036,1502,4915,81,42,0
933,1783,4848,71,52,-20
905,2000,4855,72,53,-83
926,2136,4900,44,56,-151
965,2272,4911,-16,63,-201
1037,2244,4903,-101,73,-248
1067,2046,4864,-182,91,-278
1022,2134,4734,-253,120,-282
996,2248,4561,-318,137,-318
986,2111,4486,-385,149,-381
911,2091,4335,-432,169,-424
835,2138,4052,-451,179,-484
833,1939,3965,-487,163,-553
784,1821,3873,-526,155,-591
721,1822,3668,-557,149,-622
704,1687,3598,-599,117,-661
738,1658,3734,-626,89,-690
738,1658,3734,-626,89,-690
751,1701,3805,-621,94,-736
729,1803,3716,-623,104,-789
730,1770,3606,-664,89,-841
779,1387,3570,-749,56,-880
803,1062,3679,-841,24,-874
754,902,3555,-877,18,-862
745,576,3390,-865,-2,-884
784,120,3397,-853,-47,-891
789,-8,3423,-839,-90,-842
842,32,3449,-822,-132,-806
918,6,3700,-800,-165,-818
968,-114,3802,-743,-156,-867
973,-520,3853,-673,-137,-919
928,-753,3924,-599,-124,-917
912,-702,4006,-513,-123,-895
973,-879,4071,-454,-125,-880
1073,-1039,4195,-439,-142,-819
1145,-991,4303,-445,-155,-738
1137,-1230,4413,-428,-150,-706
1078,-1613,4440,-383,-131,-669
998,-1674,4451,-303,-114,-603
1020,-1776,4495,-198,-103,-560
1097,-1873,4704,-156,-101,-482
1099,-1812,4831,-166,-76,-371
1064,-1905,4842,-152,-51,-294
1081,-2033,4934,-110,-39,-233
1162,-2043,5107,-30,-25,-185
1303,-1885,5450,67,4,-152
1445,-1651,5757,146,73,-121
1511,-1557,5909,165,164,-67
1473,-1393,5984,160,259,8
1383,-1209,5840,161,350,64
1303,-1298,5765,139,408,109
1242,-1416,5841,108,460,184
1105,-1339,5771,114,533,268
922,-1067,5594,160,602,319
801,-902,5398,207,641,329
789,-923,5400,223,650,347
821,-867,5498,220,672,408
831,-600,5496,217,728,479
760,-336,5384,249,799,493
679,-123,5318,314,862,454
617,-52,5195,357,916,417
535,239,5120,335,949,433
464,712,5119,293,968,444
412,938,5047,278,1002,402
277,872,4822,258,1032,339
147,889,4653,220,1035,311
35,826,4421,176,1033,293
-75,747,4124,117,1003,305
-195,850,3952,53,949,320
-314,973,3796,37,896,285
-386,984,3721,87,842,195
-413,964,3575,157,800,99
-324,785,3395,145,748,52
-89,575,3644,42,683,81
-18,693,3868,-33,701,143
-207,1097,3476,-20,777,146
-453,1244,2836,28,789,47
-567,944,2604,42,701,-67
-560,770,2707,45,601,-112
-603,758,2390,35,533,-106
-673,804,2090,-1,410,-85
-665,576,1935,-94,265,-71
-580,179,1911,-187,130,-37
-536,98,1913,-238,26,23
-505,158,1796,-230,-55,46
-402,-114,1753,-213,-146,37
-402,-114,1753,-213,-146,37
-293,-237,2010,-200,-237,63
-231,-201,2115,-147,-281,91
-199,-136,2194,-66,-319,95
-229,-94,2197,42,-351,67
-255,-81,2140,160,-401,23
-224,-116,2231,242,-479,-4
-164,39,2343,273,-564,8
-103,130,2904,280,-641,36
-68,455,2606,300,-618,77
-138,663,2626,265,-730,53
-53,329,2995,231,-820,12
12,104,3109,206,-862,35
14,333,3233,201,-903,85
51,817,3136,208,-958,82
192,788,3717,205,-1028,27
317,772,3699,177,-1011,16
351,627,3792,71,-1048,39
526,341,4039,-38,-1090,98
652,165,4194,-129,-1097,175
709,181,4231,-150,-1082,213
752,365,4271,-81,-1076,174
