acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
1589,355,3460,39,404,343
1626,545,3672,-14,322,413
1694,792,3768,27,273,410
1726,856,3717,52,249,334
1701,676,3709,9,227,236
1641,451,3731,-50,206,171
1627,344,3786,-110,186,151
1611,342,3747,-101,173,130
1563,296,3674,-87,151,102
1549,234,3664,-97,109,85
1540,167,3719,-102,64,75
1550,119,3813,-103,26,69
1566,103,3941,-95,4,63
1568,87,3956,-70,0,51
1611,93,3939,-53,-4,35
1619,39,3984,-56,-13,17
1597,-15,4055,-59,-18,7
1617,-25,4093,-32,-13,-4
1631,-33,4095,-8,-7,-17
1650,-34,4085,-16,-2,-16
1710,-67,4117,-44,0,-7
1734,-116,4160,-55,6,1
1707,-136,4184,-53,17,14
1655,-91,4159,-42,32,28
1629,-15,4103,-34,41,37
1647,55,4038,-25,41,30
1651,46,3984,-18,32,2
1638,-26,4005,-30,16,-15
1668,-38,4122,-17,3,-25
1694,-59,4177,0,16,-36
1691,-110,4133,-3,41,-33
1666,-119,4098,-6,52,-19
1623,-70,4119,2,55,-4
1627,0,4094,19,68,-6
1621,-6,4004,28,77,-21
1600,-55,3941,26,69,-28
1600,-55,3941,26,69,-28
1588,-76,3948,0,50,-15
1605,-33,3972,-24,35,10
1595,13,3960,-39,25,22
1582,30,3982,-45,16,24
1592,37,3978,-47,10,18
1602,-2,3988,-60,7,10
1603,-51,4022,-56,4,0
1608,-65,4019,-41,6,-5
1610,-64,4039,-23,13,-6
1603,-57,4041,9,16,-14
1598,-38,4023,31,19,-17
1601,-13,3974,50,20,-21
1603,-32,3949,51,16,-26
1590,-71,3948,51,0,-24


-460,998,4989,-41,490,-280
-416,935,5068,-43,526,-284
-379,855,5088,-61,592,-278
-420,900,4992,-86,678,-254
-438,1088,4722,-139,763,-236
-432,1069,4611,-187,805,-274
-432,1069,4611,-187,805,-274
-462,1007,4753,-198,836,-318
-457,1161,4756,-181,917,-356
-425,1153,4571,-148,1014,-449
-553,858,4355,-148,1089,-554
-742,669,4092,-139,1137,-599
-927,713,3685,-103,1149,-618
-1125,822,3271,-98,1103,-638
-1306,926,2823,-160,1001,-666
-1489,916,2545,-256,828,-726
-1543,951,2562,-358,612,-788
-1428,966,2701,-392,409,-882
-1347,663,2789,-490,256,-989
-1319,299,2866,-644,128,-1025
-1235,98,3001,-726,8,-1013
-1151,-44,3251,-705,-82,-1015
-1195,-303,3311,-680,-111,-1018
-1353,-419,3098,-692,-125,-976
-1445,-192,2701,-690,-183,-920
-1493,102,2387,-720,-317,-931
-1476,71,2243,-724,-493,-1059
-1372,-462,2179,-749,-683,-1226
-1231,-1226,2300,-765,-888,-1311
-975,-1805,2544,-805,-1066,-1267
-747,-2275,2725,-871,-1191,-1150
-587,-2531,2876,-921,-1273,-992
-485,-2554,2796,-863,-1331,-857
-526,-2749,2759,-873,-1398,-725
-411,-2885,2907,-826,-1484,-579
-253,-2906,3137,-666,-1567,-457
-212,-2924,3302,-526,-1611,-325
-118,-2906,3487,-395,-1641,-189
50,-2872,3914,-227,-1673,-65
121,-2875,4415,-73,-1646,73
77,-2680,4688,87,-1529,250
-11,-2295,4474,299,-1374,398
-94,-1929,4031,494,-1274,470
-140,-1718,3640,613,-1264,490
-11,-1723,3470,665,-1331,491
336,-1821,4181,696,-1431,509
589,-1920,4785,833,-1424,571
686,-1811,5022,949,-1340,714
794,-1254,5183,992,-1214,879
913,-620,5286,1026,-1068,953
880,-370,5261,1089,-927,926
711,-161,5183,1116,-796,906
628,230,5083,1121,-685,905
584,551,5105,1139,-619,858
506,724,5205,1164,-571,797
435,794,5212,1162,-523,754
343,1068,5147,1108,-490,761
386,1664,5049,993,-476,779
523,1996,5053,864,-492,687
559,1780,5251,739,-512,521
645,1520,5650,639,-500,420
838,1620,6150,561,-428,401
981,1890,6477,492,-275,385
1038,2288,6561,436,-81,344
1110,2778,6484,376,103,280
1121,2991,6199,307,271,135
995,2657,5775,226,404,-56
789,2010,5291,123,472,-194
652,1646,4962,-31,475,-206
670,1637,4814,-195,452,-171
660,1542,4641,-333,432,-192
602,1383,4516,-437,412,-237
613,1351,4492,-492,391,-286
670,1229,4517,-486,393,-383
664,1013,4390,-463,430,-503
547,811,4189,-443,454,-590
469,872,4030,-426,462,-633
469,872,4030,-426,462,-633
461,1125,3906,-444,459,-686
457,1159,3721,-465,447,-802
321,894,3367,-496,416,-939
138,604,3004,-605,346,-1020
44,486,2676,-736,225,-1056
60,451,2544,-849,49,-1089
105,359,2532,-918,-138,-1150
247,156,2727,-973,-322,-1227
344,-143,3092,-872,-463,-1314
279,-246,2787,-631,-541,-1409
227,-539,2541,-693,-637,-1454
260,-777,2348,-684,-787,-1479
317,-907,2278,-627,-978,-1482
418,-882,2394,-578,-1194,-1466
680,-981,2912,-615,-1393,-1479
865,-1182,3214,-606,-1471,-1532
860,-1440,3023,-616,-1454,-1581
834,-1715,3035,-730,-1492,-1574
903,-1934,3232,-792,-1556,-1513
972,-2054,3396,-785,-1585,-1417
1072,-2136,3651,-773,-1600,-1299
1123,-2236,3918,-735,-1583,-1168
1187,-2364,3959,-644,-1531,-1031
1239,-2456,3856,-553,-1480,-899
1393,-2473,3813,-485,-1446,-753
1559,-2383,3870,-358,-1439,-610
1601,-2132,3903,-209,-1427,-477
1643,-1874,3897,-26,-1422,-416
1634,-1690,3933,73,-1418,-388
1609,-1570,3819,82,-1397,-348
1781,-1545,3741,96,-1419,-328
1981,-1709,3954,88,-1472,-311
2163,-1890,4151,113,-1486,-253
2216,-1716,3470,257,-1451,-169
2276,-1835,4072,110,-1539,-42
2215,-1899,4376,160,-1560,63
2321,-1934,4460,201,-1481,179
2478,-2030,4475,318,-1391,262
2601,-2084,4424,462,-1304,359
2699,-1937,4451,591,-1234,501
2842,-1588,4585,728,-1164,643
2904,-1167,4697,867,-1052,718
2890,-875,4667,1013,-903,710
2925,-778,4620,1128,-766,672
3024,-778,4543,1224,-646,660
3093,-879,4423,1300,-545,680
3078,-1072,4380,1319,-455,760
3042,-1219,4368,1357,-368,890
3039,-1256,4347,1449,-274,1044
3068,-1222,4362,1589,-176,1186
2990,-1077,4375,1720,-64,1335
2880,-639,4572,1818,47,1515
2968,60,4826,1921,173,1669
3084,697,4749,1969,360,1718
3044,784,4605,1899,523,1671
2883,484,4764,1748,656,1639
2803,161,4916,1608,829,1689
2825,25,4925,1530,1039,1797
2832,392,4722,1533,1255,1922
2897,990,4447,1579,1430,1951
2884,1467,4320,1571,1543,1864
2773,1981,4391,1655,1615,1702
2760,2604,4329,1868,1690,1472
2663,3047,3796,2140,1744,1108
2355,2863,3176,2041,1742,703
1898,2137,2616,1745,1656,380
1572,1347,2410,1431,1452,213
1572,1347,2410,1431,1452,213
1455,814,3102,930,1013,327
1455,814,3102,930,1013,327
1502,1124,3376,763,890,432
1556,1463,3450,671,812,448
1497,1658,3227,596,759,390
1375,1630,3048,480,672,297
1307,1594,2997,326,551,214
1241,1473,2976,179,430,125
1231,1149,3140,61,303,43
1284,787,3357,23,192,0
1371,619,3550,2,113,11
1416,629,3750,15,56,30
1399,663,3848,23,28,39
1379,701,3877,-2,16,37
1370,761,3872,-14,2,15
1389,829,3878,-30,-14,-19
1427,773,3976,-60,-37,-66
1477,606,4128,-61,-56,-109
1492,442,4299,-57,-54,-121
1484,353,4294,-60,-15,-104
1464,338,4165,-37,18,-73
1427,361,4048,0,25,-49
1407,367,3986,36,14,-42
1382,314,3981,23,-3,-28
1370,308,4045,0,-23,0
1385,427,4145,12,-36,26
1419,614,4229,39,-30,28
1452,666,4188,47,-5,0
1446,556,4102,38,5,-30
1404,482,4165,26,-4,-31
1422,569,4227,35,-1,-19
1472,606,4146,35,20,-23
1481,508,4102,29,20,-27
1452,469,4127,20,13,-7
1449,545,4175,29,14,14
1443,640,4162,45,25,11
1453,672,4121,53,35,-6
1457,616,4117,50,35,-25
1429,541,4128,46,37,-36
1421,450,4111,22,47,-27
1404,399,4038,1,54,2
1403,450,4027,-2,42,36
1424,596,4123,8,32,54
1448,736,4154,21,37,48
1460,769,4110,14,54,26
1428,695,4077,3,61,0
1388,655,4040,-4,60,-9
1392,631,4018,-13,55,-14
1376,542,4032,-14,46,-19
1353,508,4035,-8,38,-8
1348,551,4003,-22,39,13
1346,587,3969,-34,31,27
1322,623,3982,-35,16,28
1325,659,4009,-29,7,18


-296,1499,4538,151,728,-251
-313,1524,4616,144,752,-315
-372,1598,4523,94,811,-359
-451,1699,4286,31,852,-404
-533,1747,4146,-71,863,-448
-551,1811,4048,-140,855,-504
-652,1810,3856,-241,849,-572
-817,1837,3483,-351,824,-644
-933,1738,3110,-463,747,-746
-992,1288,2985,-563,613,-865
-1009,649,3088,-640,476,-940
-1017,191,3266,-689,366,-927
-920,33,3353,-686,288,-859
-890,-44,3455,-727,230,-780
-991,129,3525,-793,195,-681
-1051,499,3402,-763,174,-651
-1164,557,3114,-729,125,-723
-1293,324,2890,-676,28,-829
-1369,73,2521,-576,-115,-920
-1336,-121,2390,-603,-320,-960
-1229,-332,2739,-650,-540,-978
-1012,-399,3318,-634,-691,-970
-833,-400,3695,-601,-744,-938
-804,-532,3765,-582,-735,-900
-950,-765,3492,-541,-725,-858
-1103,-973,2993,-483,-764,-805
-1155,-1156,2782,-417,-891,-762
-1118,-1261,2850,-339,-1057,-725
-944,-1291,3023,-273,-1205,-690
-720,-1402,3353,-293,-1322,-631
-558,-1611,3676,-346,-1380,-542
-456,-1719,3771,-350,-1385,-416
-303,-1683,3843,-301,-1393,-291
-203,-1783,4035,-265,-1402,-189
-327,-1962,3937,-247,-1373,-68
-445,-1997,3605,-198,-1366,63
-353,-2112,3364,-108,-1428,154
-219,-2434,3251,-28,-1525,228
-108,-2733,3432,-7,-1627,362
23,-2855,3595,41,-1676,540
222,-2721,3830,191,-1701,710
498,-2271,4249,382,-1691,845
807,-1699,4723,565,-1600,912
974,-1174,4989,793,-1448,923
1025,-326,5124,946,-1288,962
1124,439,5125,986,-1134,938
1053,594,5166,929,-1005,837
975,620,5263,924,-906,755
1014,751,5449,936,-811,714
1014,751,5449,936,-811,714
1089,855,5570,910,-686,695
1070,757,5397,891,-563,687
982,594,5296,845,-482,712
878,599,5371,826,-410,764
879,1083,5333,875,-334,811
1000,1753,5312,905,-275,783
1108,2140,5528,859,-227,678
1127,2176,5716,788,-146,548
1091,2028,5778,709,-46,451
1047,2092,5835,632,53,415
1062,2456,5974,554,163,395
1062,2815,5994,515,291,315
1039,3008,5848,483,419,191
991,3038,5679,412,520,74
940,2999,5509,313,599,-17
899,2796,5202,202,668,-110
826,2436,4948,112,698,-199
666,2136,4642,45,715,-253
500,1982,4156,-37,708,-274
441,1874,3812,-142,640,-300
415,1792,3653,-231,526,-352
428,1777,3730,-316,415,-412
505,1732,3910,-385,347,-491
528,1620,3760,-483,327,-577
452,1450,3519,-552,297,-657
400,1389,3324,-598,244,-732
354,1240,3141,-670,155,-833
234,906,3060,-748,46,-924
225,828,2903,-811,-63,-948
273,756,2755,-840,-199,-991
195,547,2541,-842,-358,-1056
220,430,2450,-847,-549,-1094
374,402,2456,-747,-763,-1157
431,77,2402,-841,-943,-1218
468,-366,2461,-968,-1120,-1251
531,-610,2686,-1034,-1276,-1247
679,-724,3078,-1078,-1404,-1224
700,-731,3158,-1078,-1447,-1198
729,-809,2859,-1070,-1465,-1199
831,-1042,2655,-1056,-1555,-1247
902,-1252,2745,-1026,-1705,-1280
1011,-1366,2937,-973,-1829,-1303
1167,-1506,3245,-872,-1903,-1324
1283,-1503,3601,-779,-1930,-1288
1507,-1372,3790,-668,-1899,-1244
1682,-1463,3950,-639,-1846,-1228
1772,-1609,4149,-631,-1780,-1174
1789,-1474,3878,-531,-1693,-1074
1911,-1315,3691,-482,-1675,-995
1740,-1353,3936,-531,-1702,-948
1737,-1278,4175,-620,-1660,-850
2035,-1337,4710,-747,-1590,-754
2180,-1337,4354,-559,-1455,-736
2197,-1584,4425,-644,-1345,-640
2129,-1690,3976,-479,-1270,-551
2039,-1878,3923,-507,-1261,-416
2033,-2018,4173,-491,-1246,-266
1982,-1846,3933,-283,-1203,-150
2128,-1815,4124,-247,-1181,-39
2275,-1790,4248,-67,-1156,31
2303,-1690,4181,141,-1113,115
2361,-1609,4207,214,-1072,233
2471,-1573,4249,299,-1023,335
2550,-1531,4134,457,-976,413
2631,-1508,4047,590,-941,485
2770,-1543,4010,724,-908,543
2847,-1424,4208,833,-876,633
2919,-1094,4561,940,-805,748
3110,-732,4663,1075,-689,819
3110,-732,4663,1075,-689,819
3159,-501,4644,1183,-545,822
3073,-581,4643,1253,-391,792
3099,-910,4626,1361,-242,776
3185,-1247,4470,1501,-92,837
3139,-1523,4018,1656,32,986
3015,-1487,3643,1769,70,1228
2921,-994,3595,1813,55,1515
2921,-108,3787,1815,35,1769
3128,854,4268,1744,48,1902
3399,1537,4877,1673,150,1844
3518,1633,5282,1598,372,1633
3412,1257,5239,1557,674,1397
3144,973,4738,1507,969,1268
3040,911,4521,1447,1155,1206
2980,794,4463,1474,1284,1112
2872,461,4267,1518,1422,1029
2706,161,3878,1471,1528,1054
2493,158,3576,1405,1542,1168
2391,612,3368,1382,1477,1308
2257,1274,3166,1303,1390,1416
2178,1917,3092,1259,1259,1393
2127,2381,3087,1236,1113,1200
2051,2365,3291,1162,980,890
1993,1986,3702,1038,888,602
1978,1489,3970,875,892,422
1973,1070,3894,718,948,349
1899,804,3751,528,989,368
1783,827,3631,333,998,452
1654,1207,3281,253,978,509
1508,1490,2898,264,878,443
1415,1500,2841,188,706,325
1344,1359,2860,92,534,209
1351,1081,3038,1,372,120
1455,844,3413,-52,241,75
1511,620,3694,-94,180,61
1502,502,3801,-125,170,91
1529,590,3758,-93,168,118
1554,618,3676,-33,150,95
1550,606,3679,-8,111,73
1530,677,3699,-3,74,59
1529,686,3674,-14,38,29
1514,587,3774,-13,-6,-12
1528,537,3934,8,-35,-43
1558,512,3991,20,-35,-65
1537,413,3985,21,-33,-80
1548,322,3936,30,-35,-79
1600,274,3926,25,-51,-63
1668,317,4008,10,-70,-36
1752,450,4194,-7,-80,-12
1806,518,4348,-18,-61,-9
1805,512,4342,-21,-14,-18
1749,482,4213,-19,21,-30
1667,466,4131,-11,34,-35
1620,462,4119,-7,35,-45
1600,377,4098,-25,36,-50
1601,289,4086,-30,34,-41
1593,299,4102,-25,27,-18
1573,346,4081,-11,33,-6
1538,331,3952,0,38,-8
1498,294,3908,11,20,-9
1520,297,3976,21,-4,-5
1598,254,4086,32,-14,-2
1639,298,4179,38,0,18
1637,495,4153,48,28,40
1617,670,4099,53,44,31
1558,696,4022,41,55,-7
1486,595,3891,32,53,-48
1479,456,3860,14,24,-60
1479,456,3860,14,24,-60
1480,322,3926,-5,-2,-49
1474,298,3938,-12,-17,-13
1500,420,3981,-13,-29,25
1557,591,4070,-12,-34,33
1587,602,4074,-9,-19,5
1567,495,4024,-5,-6,-22
1561,484,4025,-12,-1,-24
1588,490,4007,-14,4,-27
1587,390,3970,-26,4,-32
1565,305,3948,-48,-4,-14
1567,324,3976,-51,-18,11


-425,1503,4484,-19,1066,-373
-515,1388,4412,-92,1092,-438
-564,1236,4289,-82,1103,-502
-693,1219,4174,-163,1119,-509
-658,1408,4178,-153,1127,-535
-616,1298,4288,-99,1131,-626
-785,937,4283,-157,1187,-681
-1032,954,3822,-150,1255,-679
-1218,1186,3246,-37,1239,-738
-1343,1102,2876,80,1128,-877
-1415,748,2760,135,970,-1008
-1517,420,2773,130,804,-1052
-1630,481,2615,114,653,-1014
-1572,705,2352,68,478,-994
-1498,481,2399,-56,258,-1042
-1497,142,2694,-182,55,-1050
-1400,287,2937,-294,-90,-973
-1334,508,2978,-426,-186,-927
-1358,233,2797,-586,-274,-952
-1395,-103,2599,-748,-394,-933
-1316,-63,2518,-912,-560,-874
-1316,-63,2518,-912,-560,-874
-1196,-189,2730,-1014,-744,-853
-1010,-552,3090,-1130,-871,-838
-874,-1020,3666,-1147,-932,-825
-855,-1187,3879,-1018,-896,-791
-904,-1165,3508,-904,-828,-732
-933,-1072,3020,-822,-835,-681
-906,-1212,2715,-828,-930,-665
-920,-1660,2743,-904,-1085,-631
-870,-1975,2869,-946,-1239,-526
-715,-2140,2731,-934,-1356,-406
-557,-2421,2630,-959,-1504,-290
-474,-2626,2984,-985,-1686,-140
-298,-2569,3779,-953,-1806,28
-188,-2516,4131,-809,-1766,129
-170,-2599,4247,-627,-1674,193
-116,-2706,4080,-434,-1583,274
-134,-2885,3771,-316,-1532,394
-78,-2810,3620,-236,-1550,564
181,-2422,4221,-93,-1594,710
392,-2202,4572,191,-1543,760
526,-2153,4434,406,-1423,797
601,-1867,4168,488,-1332,894
640,-1272,4186,493,-1310,996
701,-722,4467,511,-1306,1016
835,-390,4922,540,-1264,967
856,-73,5338,624,-1168,904
900,447,5426,702,-1020,857
995,646,5353,745,-902,760
957,264,5387,751,-814,657
828,-48,5301,744,-738,665
742,194,5266,713,-692,759
790,851,5485,714,-677,829
846,1294,5638,698,-641,812
850,1295,5763,611,-589,760
890,1371,5971,523,-528,736
1037,1987,6384,451,-437,703
1201,2480,6722,428,-271,529
1160,2141,6617,444,-50,258
1019,1575,6306,432,143,83
1014,1481,6195,433,281,24
948,1539,6086,404,406,-1
831,1738,5637,341,521,-6
745,1829,5235,231,569,-46
665,1646,5109,121,571,-130
544,1466,4931,64,579,-209
467,1464,4573,16,582,-264
515,1358,4379,-55,546,-343
500,1092,4323,-136,501,-425
482,932,4267,-194,475,-477
534,861,4136,-247,463,-520
515,687,3919,-319,446,-575
409,565,3705,-384,412,-619
362,688,3588,-442,357,-658
374,785,3564,-484,300,-743
289,476,3490,-511,251,-869
156,147,3260,-556,204,-937
104,248,2963,-609,110,-964
63,251,3003,-624,-32,-1029
118,312,3072,-682,-152,-1079
299,264,3098,-734,-257,-1148
364,-261,3214,-818,-357,-1229
254,-823,3205,-907,-422,-1231
167,-1129,3176,-948,-483,-1173
189,-1196,3210,-898,-549,-1113
301,-1086,3290,-783,-617,-1070
296,-1034,2982,-735,-659,-1043
328,-1095,2811,-820,-752,-1012
518,-1238,3100,-835,-880,-1015
667,-1436,3210,-744,-949,-1051
667,-1436,3210,-744,-949,-1051
699,-1750,3216,-755,-982,-1042
757,-1835,3129,-729,-1017,-988
849,-1720,3110,-637,-1078,-947
909,-1663,3279,-559,-1149,-935
903,-1680,3486,-529,-1194,-915
954,-1682,3573,-497,-1208,-883
1023,-1771,3648,-438,-1223,-862
962,-2014,3727,-449,-1235,-803
886,-2138,3669,-506,-1228,-669
949,-2040,3728,-499,-1250,-520
1074,-1797,3862,-419,-1285,-413
1251,-1720,4041,-340,-1294,-377
1394,-1857,4251,-249,-1273,-369
1458,-1931,4170,-159,-1212,-331
1569,-1952,4005,-46,-1157,-286
1688,-2036,3875,63,-1129,-263
1669,-2167,3781,154,-1108,-228
1688,-2037,4087,164,-1106,-135
1856,-1739,4167,333,-1061,-100
2010,-1675,4444,400,-1023,-110
2015,-1777,4557,503,-947,-97
1950,-1691,4512,563,-891,-29
1927,-1579,4693,455,-822,91
1991,-1389,4512,574,-758,144
2057,-1437,4717,651,-738,166
2074,-1531,4889,683,-662,240
2087,-1382,4512,764,-568,342
2217,-1144,4485,779,-556,441
2384,-885,4755,817,-560,513
2490,-694,4815,834,-499,565
2528,-696,4714,838,-439,602
2534,-607,4696,849,-392,652
2493,-428,4653,853,-331,697
2502,-267,4817,846,-277,723
2524,-174,5036,860,-195,734
2445,-302,5069,871,-61,741
2246,-531,4851,868,79,786
2138,-562,4742,891,175,877
2130,-427,4794,975,248,959
2102,-347,4815,1067,345,1010
2089,-303,4779,1175,458,1041
2095,-13,4737,1288,573,1084
2155,343,4562,1362,691,1091
2184,451,4323,1374,778,1042
2196,437,4150,1332,827,995
2108,626,4027,1244,854,995
2063,892,4100,1150,847,981
2044,902,4275,999,856,933
1891,741,4304,814,907,895
1802,783,4235,684,952,896
1777,1065,4093,557,983,901
1654,1380,3834,412,989,865
1582,1505,3723,307,936,770
1482,1476,3772,361,843,622
1287,1455,3528,467,765,465
1300,1313,3393,446,664,316
1328,946,3421,353,546,189
1298,507,3568,226,444,143
1257,278,3680,115,367,181
1243,226,3806,45,315,240
1245,310,3878,27,289,274
1271,477,3923,44,277,280
1280,691,3826,69,276,247
1272,707,3665,46,259,165
1232,505,3713,-8,206,84
1172,322,3768,-23,161,40
1167,180,3708,-14,124,14
1173,50,3743,-17,74,2
1173,50,3743,-17,74,2
1168,20,3806,-13,30,3
1185,69,3898,-18,-2,12
1239,111,3961,-32,-22,14
1283,48,3963,-42,-41,3
1292,-6,4043,-49,-61,4
1337,48,4186,-43,-72,10
1353,12,4162,-31,-57,1
1360,-25,4169,-41,-55,5
1386,117,4364,-29,-56,13
1400,222,4434,-15,-18,-5
1370,169,4253,-19,19,-31
1323,67,4169,-24,18,-38
1259,16,4197,-27,8,-30
1251,-13,4190,-36,4,-15
1284,-1,4184,-45,-6,2
1291,27,4236,-51,-20,12
1268,3,4286,-56,-21,15
1287,-18,4303,-54,-11,16
1309,-16,4282,-39,0,16
1339,30,4298,-22,5,13
1350,93,4337,-9,12,4
1347,62,4328,-6,28,-13
1329,-38,4269,-13,41,-21
1309,-83,4256,-17,41,-6
1296,-81,4281,-6,42,8
1263,-78,4201,10,52,17
1241,5,4157,27,49,29
1269,108,4184,30,44,26
1281,64,4169,20,44,12
1255,-3,4168,4,41,13
1253,39,4306,-8,39,25
1256,72,4234,-4,66,22
1243,8,4064,-4,76,18
1221,-36,4043,-15,52,26
1205,20,4136,-15,30,39
1220,82,4160,1,29,34
1211,57,4080,16,34,20
1208,61,4109,10,20,19
1233,146,4216,2,16,22


178,-5,5497,396,580,40
113,21,5387,498,738,47
-23,154,5030,565,872,61
-125,464,4735,591,942,80
-204,710,4554,603,958,59
-320,711,4486,577,950,17
-402,665,4378,580,933,-15
-365,699,4474,553,904,-18
-275,782,4614,546,897,-26
-262,891,4630,523,926,-39
-315,1049,4614,441,971,-45
-439,1246,4406,375,1017,-79
-591,1312,4061,318,1034,-148
-744,1260,3782,210,1004,-216
-852,1167,3677,154,927,-279
-876,1218,3627,130,837,-315
-855,1339,3534,71,757,-347
-795,1311,3469,-18,661,-395
-719,1167,3625,-157,573,-428
-662,1076,3828,-252,512,-442
-629,1111,3917,-327,494,-452
-651,1123,3891,-398,503,-488
-758,1036,3718,-457,516,-552
-923,848,3438,-522,505,-616
-1045,590,3231,-527,451,-684
-1183,288,3124,-510,367,-749
-1246,266,3018,-471,269,-768
-1160,298,2943,-460,152,-788
-1145,-62,2944,-585,30,-811
-1255,-438,2746,-722,-80,-774
-1350,-490,2368,-814,-217,-708
-1400,-392,2150,-855,-423,-692
-1325,-319,2064,-898,-659,-732
-1200,-434,2039,-987,-900,-785
-953,-677,2242,-1117,-1134,-810
-696,-955,2673,-1158,-1338,-838
-572,-1133,3169,-1130,-1466,-847
-454,-1023,3339,-987,-1498,-853
-342,-1052,3362,-852,-1510,-900
-257,-1350,3592,-775,-1556,-929
-305,-1608,4039,-712,-1577,-883
-342,-1639,4186,-549,-1529,-806
-305,-1545,4070,-351,-1466,-726
-264,-1499,3895,-175,-1444,-679
-126,-1529,3964,-99,-1469,-628
18,-1784,4211,-108,-1480,-560
18,-1784,4211,-108,-1480,-560
77,-2155,4266,-80,-1450,-463
127,-2332,4282,6,-1427,-329
252,-2229,4410,65,-1389,-190
466,-2141,4750,114,-1334,-87
572,-2150,4899,187,-1231,-3
564,-1911,4857,266,-1109,121
599,-1516,4707,377,-1010,225
619,-1579,4533,465,-949,253
577,-1921,4491,531,-919,305
565,-2062,4378,619,-881,430
631,-1940,4202,717,-850,581
773,-1564,4283,816,-851,709
862,-967,4494,872,-845,818
1046,-315,4770,875,-817,879
1229,-66,5167,873,-756,861
1274,-3,5365,920,-639,815
1200,28,5117,992,-485,756
1089,9,4785,1028,-381,704
1020,134,4667,1055,-344,682
892,376,4624,1061,-334,683
872,827,4692,987,-335,722
1006,1167,5047,919,-345,711
1025,1328,5261,870,-295,650
1085,1457,5421,806,-216,597
1129,1460,5390,752,-125,538
1029,1328,5265,655,-47,505
877,1486,5157,567,5,509
836,2002,5156,507,33,493
930,2479,5293,466,54,390
990,2563,5415,417,91,220
1012,2422,5408,330,146,74
1057,2197,5480,218,191,-11
1071,1988,5501,116,251,-51
1064,1836,5466,26,325,-70
1029,1727,5340,-39,409,-95
984,1633,5078,-96,495,-136
904,1392,4753,-168,553,-185
743,1258,4419,-239,569,-202
672,1292,4110,-285,543,-234
698,1139,4137,-302,483,-326
668,791,4238,-306,452,-417
660,765,4151,-295,453,-449
660,933,3908,-310,447,-484
613,733,3774,-360,410,-569
480,371,3743,-388,366,-627
409,451,3595,-390,328,-621
368,636,3351,-419,275,-642
271,704,3105,-484,188,-691
235,778,2794,-579,64,-756
227,463,2778,-730,-109,-839
309,60,3319,-817,-282,-885
375,-81,3759,-787,-352,-899
412,-35,3594,-739,-340,-918
395,-106,3270,-620,-365,-992
410,-344,3150,-528,-453,-1069
450,-485,3281,-502,-555,-1078
514,-467,3259,-507,-627,-1054
540,-643,3044,-548,-700,-1063
579,-935,3019,-613,-814,-1052
669,-1125,3325,-616,-946,-1007
735,-1279,3612,-537,-1022,-947
807,-1233,3729,-400,-1046,-885
878,-1055,3773,-255,-1059,-862
946,-956,3814,-219,-1054,-860
974,-949,3764,-202,-1047,-868
1035,-1039,3846,-216,-1062,-855
1018,-1278,3816,-284,-1055,-809
1037,-1469,3864,-364,-1058,-705
1072,-1370,3612,-361,-1063,-581
1116,-1123,3283,-398,-1114,-473
1116,-1123,3283,-398,-1114,-473
1229,-947,3467,-440,-1241,-421
1392,-920,3950,-438,-1335,-416
1507,-1082,4264,-425,-1338,-413
1549,-1324,4326,-407,-1287,-382
1512,-1433,4284,-359,-1229,-319
1462,-1284,4214,-279,-1178,-242
1522,-1116,4118,-200,-1138,-202
1577,-1154,4026,-168,-1107,-197
1592,-1308,3890,-119,-1096,-173
1702,-1342,3904,-58,-1120,-112
1818,-1305,4117,-21,-1139,-34
1892,-1177,4242,0,-1126,60
1920,-1001,4158,25,-1095,156
1967,-834,4119,41,-1083,225
1990,-811,3923,106,-1071,234
2083,-912,3756,232,-1091,213
2233,-1067,3939,321,-1117,190
2306,-1209,4192,413,-1085,200
2370,-984,4311,514,-1009,256
2472,-715,4387,575,-899,284
2516,-595,4126,707,-799,265
2647,-530,4111,724,-751,273
2792,-638,4331,659,-684,306
2781,-621,3923,725,-616,364
2842,-589,4112,540,-597,500
2763,-340,3864,543,-572,598
2716,-78,4455,424,-572,666
2763,54,4663,441,-451,641
2768,-127,4234,549,-302,560
2745,-263,4145,577,-236,543
2717,-166,4361,569,-178,571
2705,-32,4500,609,-82,580
2637,21,4464,695,26,551
2534,-53,4289,770,132,518
2538,-186,4196,803,209,512
2617,-299,4281,843,257,538
2706,-299,4420,872,316,611
2677,-205,4341,898,404,694
2634,-63,4230,919,474,759
2579,48,4168,944,525,796
2580,257,4071,989,564,809
2635,418,4115,1010,579,792
2682,430,4312,1016,599,756
2681,377,4582,983,662,740
2576,335,4657,912,786,762
2496,403,4599,876,915,791
2449,432,4322,890,1020,790
2350,380,4089,925,1070,788
2262,496,3928,975,1076,813
2203,815,3833,933,1057,850
2203,1233,3774,796,1022,857
2173,1485,3731,631,969,792
2102,1326,3959,516,894,667
2019,1109,4221,478,871,582
1927,1113,4256,485,904,541
1858,973,4046,509,953,479
1763,617,3714,530,967,426
1705,371,3603,531,911,435
1636,430,3683,478,852,505
1573,766,3721,421,822,574
1535,1190,3658,373,794,581
1485,1456,3571,313,758,511
1347,1442,3377,247,717,395
1222,1142,3205,185,647,271
