acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
-45,-1369,3657,-573,-1026,-124
34,-1647,3793,-397,-1051,-152
166,-1973,3808,-340,-1053,-95
299,-1885,4153,-295,-1056,5
381,-1734,4288,-231,-1011,72
449,-1947,4454,-190,-962,108
456,-2288,4695,-48,-901,165
386,-2264,4326,87,-823,291
404,-2297,4076,181,-833,414
549,-2334,4298,293,-877,518
706,-2271,4345,436,-861,606
879,-1844,4255,550,-838,668
1067,-1663,4567,627,-823,692
1197,-1802,4594,709,-743,724
1271,-1787,4423,820,-668,780
1349,-1613,4525,994,-621,827
1406,-1230,4898,1126,-526,859
1445,-779,4520,1379,-390,872
1466,-208,4092,1525,-380,886
1477,59,4379,1425,-424,932
1414,386,4496,1295,-379,985
1344,1021,4344,1285,-313,973
1353,751,4034,1294,-259,865
1335,187,4077,1324,-262,814
1231,193,3856,1416,-219,861
1083,557,3319,1531,-212,909
1007,873,3214,1598,-279,905
1013,1349,3314,1613,-333,893
977,2124,3369,1611,-361,857
953,2931,3229,1519,-382,783
961,2889,3188,1284,-431,679
963,2286,3415,1051,-474,621
894,2238,3462,1003,-475,599
817,2676,3350,1056,-477,531
807,2842,3128,1088,-506,409
888,2847,3249,1038,-579,324
939,3179,3449,950,-631,290
972,3284,3329,837,-659,248
1020,3006,3410,687,-708,207
1072,2797,3611,574,-738,198
1076,3213,3668,510,-731,196
983,3779,3506,420,-717,114
982,3453,3471,314,-744,-42
1014,2843,3447,221,-783,-146
1087,2983,3690,126,-832,-165
1134,3148,3779,83,-844,-236
1134,3148,3779,83,-844,-236
1199,3207,3809,37,-850,-332
1237,3198,4101,-73,-848,-421
1158,2850,3983,-145,-805,-508
1129,2547,3683,-171,-799,-549
1168,2498,3659,-263,-841,-536
1240,2544,3953,-357,-891,-539
1269,2449,4084,-384,-874,-578
1302,2378,3880,-357,-841,-636
1431,2197,3949,-375,-852,-705
1626,1801,4256,-438,-847,-733
1765,1757,4406,-467,-791,-699
1775,1817,4253,-505,-709,-684
1846,1577,4234,-538,-664,-722
1929,1372,4393,-525,-628,-764
2021,1178,4362,-527,-559,-782
2132,823,4288,-575,-509,-768
2218,738,4519,-640,-475,-717
2226,818,4525,-658,-398,-689
2239,581,4547,-636,-336,-709
2276,414,4627,-573,-269,-717
2267,400,4577,-524,-188,-707
2218,418,4473,-503,-122,-694
2256,-93,4557,-463,-82,-693
2250,-310,4627,-410,-23,-627
2165,-63,4498,-351,44,-547
2083,64,4424,-291,91,-525
2048,115,4509,-233,129,-537
2056,71,4558,-186,182,-546
2002,-221,4551,-162,241,-514
1869,-291,4409,-159,300,-420
1774,143,4306,-139,332,-336
1744,236,4471,-98,351,-347
1708,-149,4434,-44,404,-367
1564,-150,4237,-22,438,-309
1465,-46,4224,-6,440,-250
1472,-233,4223,11,448,-201
1482,-180,4344,57,465,-124
1464,263,4286,100,504,-60
1462,257,4248,96,527,-48
1497,260,4296,99,552,-31
1513,441,4300,114,587,-12
1489,606,4228,113,625,3
1464,626,4186,100,654,15
1416,528,4149,102,680,34
1334,548,4003,124,702,66
1255,554,3846,163,705,88
1221,576,3839,181,692,107
1212,678,3841,192,686,131
1227,789,3795,203,690,138
1234,767,3762,196,695,146
1211,736,3770,180,710,164
1213,835,3816,195,735,181
1198,1177,3920,221,770,188
1083,1319,3632,280,828,154
926,1168,3265,269,826,142
793,1111,3196,198,760,182
712,1205,3130,150,694,224
761,1398,3162,119,623,229
937,1452,3530,96,573,201
1013,1344,3670,87,596,183
904,1308,3469,81,640,197
794,1354,3278,64,644,214
795,1414,3344,54,619,216
804,1475,3392,48,619,204
736,1402,3297,43,635,182
614,1312,3152,61,637,160
530,1431,3067,79,612,151
489,1523,3106,75,579,132
436,1471,3144,64,553,115
436,1471,3144,64,553,115
322,1485,3064,50,528,125
227,1420,2917,33,481,131
254,1486,3037,17,408,134
299,1498,3216,8,363,127
288,1407,3194,-5,348,127
263,1418,3170,-22,324,137
258,1517,3196,-49,296,136
251,1541,3388,-41,272,95
261,1494,3418,9,274,37
229,1395,3317,34,272,1
203,1379,3341,20,241,2
181,1446,3399,-1,208,16
159,1517,3463,-19,178,19
108,1524,3394,-33,156,7
37,1353,3270,-43,113,-14
39,1208,3297,-50,46,-19
124,1200,3448,-64,-14,-8
255,1182,3687,-75,-48,4
335,1226,3779,-84,-46,21
348,1301,3866,-84,-34,23
339,1373,3851,-67,-15,4
317,1348,3743,-61,-5,-22
321,1203,3760,-66,-17,-47
331,1115,3831,-50,-24,-52
302,1120,3783,-23,-19,-49


473,1734,4313,-61,791,42
390,1663,4206,-99,847,24
317,1672,4020,-122,886,20
210,1661,4001,-144,898,20
67,1737,3746,-180,919,23
67,1737,3746,-180,919,23
-48,1913,3480,-279,896,27
-62,1728,3625,-346,826,-7
-17,1368,3893,-314,802,-36
-47,1432,3766,-276,848,-14
-124,1585,3656,-265,872,-8
-190,1737,3666,-236,881,-34
-322,1895,3483,-255,903,-68
-421,1792,3433,-300,888,-106
-474,1665,3379,-318,871,-132
-607,1758,3130,-379,853,-151
-706,1637,2938,-412,795,-207
-691,1371,2997,-408,704,-246
-694,1475,3158,-425,637,-234
-683,1758,3086,-436,603,-238
-664,1809,3120,-506,554,-267
-668,1776,3306,-583,517,-299
-701,1723,3429,-649,519,-330
-722,1586,3399,-673,540,-356
-819,1499,3279,-704,552,-360
-1061,1607,2901,-743,543,-368
-1242,1724,2555,-754,467,-435
-1275,1487,2552,-795,345,-541
-1275,1081,2710,-835,236,-602
-1307,1021,2713,-858,165,-597
-1357,1003,2574,-875,86,-604
-1330,886,2591,-906,-11,-629
-1248,825,2742,-946,-96,-643
-1134,758,2872,-970,-151,-666
-1132,400,2808,-989,-179,-684
-1241,59,2495,-997,-222,-650
-1312,50,2308,-991,-323,-594
-1283,75,2190,-962,-455,-584
-1107,-288,2352,-944,-600,-613
-908,-629,2761,-879,-692,-617
-797,-630,2743,-781,-703,-596
-758,-677,2555,-758,-727,-581
-711,-849,2839,-752,-793,-591
-668,-710,3103,-669,-812,-609
-662,-533,3019,-576,-802,-644
-659,-1208,2795,-583,-831,-650
-596,-1676,2898,-628,-929,-513
-534,-1532,3096,-640,-1020,-333
-449,-1436,3149,-632,-1074,-241
-350,-1834,3351,-533,-1116,-229
-219,-1851,3397,-430,-1115,-183
-88,-2070,3550,-359,-1110,-148
25,-2486,3669,-227,-1094,-96
101,-2365,3723,-150,-1066,31
136,-2695,3653,-48,-1049,153
317,-2859,3601,123,-1077,323
469,-2857,3776,208,-1120,506
651,-2520,4108,311,-1131,644
967,-2386,4314,481,-1099,695
1342,-2699,4548,577,-1036,758
1594,-2695,5159,691,-925,875
1624,-1848,5077,985,-717,947
1613,-1240,4683,1128,-541,924
1595,-629,4878,1162,-444,870
1526,-397,4631,1178,-329,814
1358,-929,4308,1075,-278,800
1207,-1086,4351,1054,-283,896
1096,-742,3980,1121,-272,1016
1048,-247,3950,1238,-322,1083
941,-702,4152,1360,-281,1069
789,-733,3108,1673,-243,1119
748,1090,3039,1779,-425,1195
817,2168,3670,1544,-537,1095
887,1492,4014,1382,-520,911
887,1492,4014,1382,-520,911
907,1080,3718,1352,-473,879
858,1088,3495,1290,-473,931
806,1079,3218,1227,-507,993
753,1094,3205,1225,-577,1037
724,1448,3291,1305,-638,1053
718,2487,3332,1443,-682,997
805,3384,3260,1429,-723,840
1021,3145,3736,1270,-788,644
1198,3033,4200,1214,-766,538
1135,3252,3812,1094,-669,496
1013,3108,3533,914,-647,444
922,2878,3494,827,-686,384
911,3014,3442,758,-733,342
892,2947,3390,720,-791,277
886,2797,3475,709,-865,225
866,2814,3516,734,-920,200
899,3659,3490,742,-974,156
1106,4322,3647,617,-1033,10
1326,3873,3968,454,-1054,-197
1291,3268,3916,326,-1008,-309
1139,3041,3548,251,-975,-351
1078,2983,3346,175,-1016,-383
1163,2943,3527,92,-1083,-422
1239,2966,3533,42,-1105,-456
1318,3283,3503,20,-1137,-499
1423,3172,3402,-81,-1174,-582
1604,2876,3669,-236,-1223,-636
1769,2622,3968,-333,-1213,-668
1839,2382,3824,-374,-1153,-692
1894,2355,3834,-454,-1117,-698
1956,2259,3919,-552,-1095,-714
1998,2189,4326,-605,-1052,-755
2048,2120,4274,-561,-934,-826
2109,1874,4127,-538,-841,-899
2140,1627,3901,-572,-782,-921
2191,1341,3950,-728,-776,-892
2207,1061,4423,-704,-749,-906
2229,1048,4117,-628,-648,-906
2339,918,4139,-643,-623,-901
2464,809,4570,-655,-591,-895
2523,608,4704,-631,-486,-873
2513,539,4534,-616,-367,-825
2469,553,4481,-624,-286,-787
2445,594,4549,-618,-214,-788
2398,316,4483,-576,-135,-813
2306,-11,4264,-509,-76,-800
2281,-384,4222,-452,-61,-746
2326,-343,4488,-397,-50,-638
2335,-65,4622,-336,10,-556
2287,341,4432,-256,94,-533
2336,329,4573,-216,138,-574
2414,-108,4750,-202,213,-584
2388,-282,4786,-170,327,-496
2247,25,4533,-169,450,-365
2002,325,4105,-227,495,-294
1899,100,4253,-207,478,-288
1851,-83,4218,-119,509,-259
1727,20,3920,-39,537,-211
1675,110,3897,-15,514,-170
1690,287,4002,-27,506,-131
1752,229,4037,-31,526,-125
1787,58,4217,-8,571,-107
1749,130,4076,68,645,-62
1729,403,4015,130,687,-24
1672,443,3973,143,712,3
1562,446,3913,144,740,33
1389,347,3602,170,755,58
1284,422,3570,212,714,88
1250,661,3622,248,678,101
1250,661,3622,248,678,101
1294,650,3824,277,657,90
1354,907,3964,326,671,94
1352,1230,3910,372,714,75
1336,1012,3772,344,741,61
1341,841,3813,304,750,111
1286,1204,3775,265,772,201
1212,1539,3843,249,785,221
1101,1443,3622,286,817,168
1037,1210,3293,288,808,137
1039,1112,3445,261,750,156
1007,1358,3375,278,729,183
1040,1691,3331,259,702,170
1121,1640,3538,219,679,126
1111,1530,3473,147,701,131
1099,1498,3501,71,706,166
1083,1424,3565,60,723,185
1016,1474,3384,55,755,211
911,1669,3267,33,754,220
793,1880,3204,55,735,178
733,1876,3038,36,704,113
767,1412,3129,-15,642,70
786,1254,3307,-58,600,104
735,1526,3289,-49,595,138
698,1674,3248,-31,589,106
655,1531,3303,-28,580,62
576,1529,3320,-20,581,49
486,1498,3180,-7,577,49
370,1460,2997,-49,549,77
232,1447,2924,-109,490,101
176,1416,2978,-104,419,95
221,1541,3048,-62,358,80
296,1667,3231,-40,311,49
325,1504,3423,4,306,13
253,1571,3179,29,325,14
177,1675,3071,-8,283,8
217,1556,3273,-72,224,7
293,1429,3483,-116,199,32
351,1428,3561,-106,203,56
374,1602,3543,-74,210,54
428,1626,3637,-56,208,23
450,1416,3679,-61,215,4
405,1302,3622,-55,223,12
373,1242,3576,-51,217,18
364,1250,3579,-35,207,18
384,1224,3697,5,194,0
370,1196,3743,51,204,-20
328,1370,3663,82,212,-32
241,1479,3589,73,199,-51
169,1379,3607,57,166,-72
172,1248,3699,47,128,-75
199,1460,3755,46,104,-56
219,1511,3746,28,89,-63
232,1252,3771,-4,74,-64
206,1279,3803,-35,61,-29
155,1343,3682,-53,53,-10


526,1540,4454,174,616,66
423,1439,4258,202,636,4
420,1250,4386,180,623,-15
426,1349,4386,194,639,0
429,1462,4352,217,654,4
409,1587,4413,224,678,-1
341,1614,4250,217,723,-22
299,1520,4197,193,740,-34
297,1239,4345,175,759,-16
208,1291,4127,193,818,43
115,1667,3913,169,839,84
153,1769,4149,160,840,42
216,1648,4002,187,877,0
270,1781,4352,195,893,-19
185,1735,4241,192,988,-34
119,1858,4070,255,1053,-23
-14,2503,3541,192,1099,-1
-168,2546,3460,21,1074,-62
-236,2170,3595,13,1047,-160
-344,2129,3143,17,1056,-190
-536,2408,2646,-121,991,-182
-622,2228,3040,-267,857,-205
-671,2033,3039,-285,839,-198
-798,2320,2641,-312,818,-174
-882,2335,2559,-391,749,-206
-879,2134,2685,-437,694,-245
-933,2238,2646,-436,679,-271
-1044,2460,2442,-406,668,-323
-1184,2679,2172,-391,623,-402
-1255,2614,2011,-444,529,-490
-1255,2614,2011,-444,529,-490
-1235,2275,2237,-540,416,-533
-1222,2321,2360,-604,357,-522
-1352,2524,2223,-679,328,-534
-1492,2778,2059,-745,275,-607
-1582,2739,1982,-793,196,-737
-1625,2398,1936,-846,107,-855
-1668,2095,1915,-913,6,-906
-1678,2005,1854,-997,-96,-906
-1685,1932,1831,-1119,-212,-895
-1674,1947,1845,-1218,-330,-899
-1659,1520,1736,-1314,-442,-935
-1588,564,1686,-1410,-570,-932
-1491,-274,1721,-1449,-700,-844
-1369,-582,1704,-1430,-817,-702
-1222,-601,1776,-1372,-932,-602
-1039,-703,1971,-1305,-1029,-580
-849,-1004,2227,-1241,-1098,-591
-635,-1351,2638,-1151,-1140,-583
-537,-1575,2935,-977,-1139,-550
-452,-1294,2957,-827,-1120,-481
-322,-1290,3214,-738,-1138,-447
-157,-1587,3518,-633,-1146,-399
14,-1881,3623,-599,-1136,-263
102,-1906,3961,-580,-1145,-68
177,-1932,4005,-541,-1122,116
257,-2277,4058,-524,-1113,282
288,-2533,4179,-475,-1111,452
318,-2533,4321,-368,-1072,574
337,-2530,4006,-180,-1021,634
440,-2238,4355,5,-1025,619
609,-2179,4701,323,-969,496
777,-2422,4868,535,-864,452
765,-2076,4943,630,-752,554
681,-1709,4723,700,-654,671
726,-1416,4717,810,-621,763
766,-1315,4743,879,-578,848
785,-1105,4547,966,-526,942
778,-305,4376,1000,-513,1028
753,131,4290,990,-513,1014
823,138,4329,1016,-521,974
901,-78,4303,1027,-497,985
904,723,4419,1071,-478,1058
858,990,4378,1048,-375,1030
845,499,3369,1074,-343,1002
839,702,3649,936,-499,1088
785,1077,4054,777,-526,1138
722,665,3730,842,-453,1101
743,602,3286,950,-466,1102
817,984,3593,1018,-524,1108
868,1815,3649,1125,-524,1080
891,2419,3543,1136,-523,1002
953,2205,3576,1059,-553,920
997,1986,3639,932,-574,936
926,1979,3481,832,-577,987
883,2172,3274,815,-597,1001
850,2370,3265,775,-639,970
843,2769,3170,792,-674,895
923,3204,3219,784,-726,763
1045,3083,3384,779,-768,581
1194,3076,3594,761,-789,463
1234,3372,3564,706,-778,399
1179,3130,3456,605,-779,318
1113,2671,3324,536,-787,284
1032,2593,3177,497,-812,296
936,2992,3105,473,-847,286
897,3449,3102,462,-893,189
981,3915,3303,436,-941,31
1101,3981,3476,352,-956,-153
1101,3981,3476,352,-956,-153
1105,3460,3523,241,-960,-296
1022,3237,3362,155,-968,-342
1009,3260,3216,64,-1019,-374
1159,3020,3336,-27,-1095,-415
1346,3044,3537,-129,-1156,-414
1428,3245,3740,-258,-1175,-409
1420,3275,3761,-362,-1162,-460
1445,2919,3658,-452,-1160,-555
1602,2677,3919,-508,-1183,-627
1790,2689,4252,-519,-1157,-700
1916,2404,4319,-557,-1070,-782
1983,2091,4255,-572,-986,-825
1992,1934,4086,-641,-933,-808
1998,1791,4112,-731,-918,-777
2056,1690,4127,-775,-908,-765
2233,1545,4516,-796,-898,-785
2400,1261,4735,-773,-820,-817
2523,1271,4836,-769,-712,-819
2624,1074,4898,-783,-600,-844
2688,688,5073,-801,-485,-849
2652,857,5094,-798,-349,-821
2599,889,4945,-758,-226,-865
2613,381,4912,-731,-139,-927
2596,-96,4983,-693,-52,-909
2499,-330,4812,-624,46,-834
2449,-306,4748,-568,115,-749
2388,-125,4735,-512,174,-686
2382,-64,4698,-446,234,-663
2381,-276,4887,-398,291,-640
2346,-200,4842,-313,384,-594
2260,-225,4663,-233,472,-566
2183,-365,4724,-157,530,-529
2067,-454,4694,-72,623,-460
1892,-352,4292,-4,716,-372
1781,17,4283,33,748,-293
1751,374,4159,2,774,-260
1664,50,4179,-43,795,-266
1648,199,4325,14,832,-225
1595,397,4234,137,899,-221
1448,407,3712,159,951,-223
1356,386,3722,85,914,-193
1323,186,3744,62,883,-154
1294,287,3763,29,862,-71
1316,491,3873,32,851,-11
1273,601,3655,26,868,13
1219,643,3641,-23,852,28
1226,548,3818,-28,835,31
1258,457,3702,-7,857,59
1291,429,3719,-31,865,116
1219,580,3831,-27,890,167
1074,676,3549,49,934,170
974,696,3344,97,916,166
964,949,3520,148,865,163
947,1053,3390,209,844,135
965,782,3359,190,796,134
1000,578,3459,149,751,191
1038,765,3534,162,740,252
1062,1093,3575,178,750,262
1114,1189,3710,189,773,230
1106,1117,3889,163,820,222
909,1074,3625,144,897,245
649,1016,3141,124,912,276
444,947,2990,104,845,298
301,928,2914,151,766,286
296,1181,3000,215,676,251
367,1403,3153,235,597,209
442,1307,3263,197,550,191
489,1128,3400,129,522,230
464,1270,3466,85,515,302
464,1270,3466,85,515,302
357,1442,3331,47,520,330
244,1328,3241,42,505,306
174,1300,3191,68,475,285
113,1475,3141,81,437,265
55,1442,3199,111,390,233
4,1506,3132,118,359,229
-11,1491,3082,85,298,225
30,1623,3375,37,240,244
60,1889,3354,9,234,227
40,1697,3370,11,213,153
49,1376,3459,29,200,109
20,1396,3416,47,198,119
-4,1644,3294,51,183,127
9,1501,3292,9,141,107
58,1311,3526,-26,96,117
84,1460,3578,-19,88,143
81,1510,3628,-6,76,136
68,1541,3708,29,77,107
26,1694,3567,77,81,74
-1,1821,3524,63,55,42
28,1669,3631,4,22,18
58,1645,3818,-42,8,16
42,1685,3851,-39,20,0
76,1625,3795,-15,30,-28
112,1432,3823,-13,26,-35
61,1338,3686,-35,26,-9
14,1317,3613,-43,3,8
32,1350,3666,-20,-30,5
106,1211,3668,-15,-58,0
175,1081,3789,-45,-81,27


569,864,4922,-54,586,350
514,1002,4869,-63,618,370
519,1093,4794,-45,643,357
526,929,4741,-59,656,335
497,734,4715,-89,672,352
468,769,4694,-86,684,413
434,828,4633,-86,703,463
404,959,4653,-70,719,489
408,1020,4776,1,736,475
336,894,4699,66,789,453
191,843,4459,76,840,485
98,951,4237,64,848,533
101,1051,4147,59,812,558
167,1264,4198,48,761,568
302,1498,4351,49,729,540
417,1474,4469,59,736,459
490,1260,4577,54,777,391
467,1275,4610,28,843,399
399,1664,4514,-20,924,437
321,1908,4388,-80,986,407
188,1773,4294,-101,1021,317
5,1597,4326,-86,1040,263
-125,1769,4312,-27,1066,261
-220,2064,4225,31,1086,243
-281,2169,4116,38,1096,171
-331,2054,4027,-13,1090,100
-406,2021,4033,-108,1075,83
-477,2225,4055,-197,1064,92
-523,2422,4064,-266,1056,61
-582,2526,3957,-372,1057,8
-646,2464,3806,-533,1050,-46
-671,2234,3777,-690,1019,-105
-729,2132,3708,-823,992,-124
-806,2329,3584,-914,965,-135
-807,2472,3515,-959,924,-203
-746,2321,3459,-1030,887,-311
-729,2027,3439,-1153,858,-389
-821,1948,3328,-1258,843,-407
-989,1956,3059,-1250,811,-444
-1135,2021,2852,-1208,740,-514
-1185,1965,2677,-1187,649,-615
-1200,1965,2573,-1181,543,-719
-1144,2006,2549,-1226,437,-821
-1090,1699,2497,-1304,344,-943
-1090,1699,2497,-1304,344,-943
-1160,1201,2338,-1386,268,-1036
-1218,808,2022,-1432,184,-1074
-1220,424,1753,-1489,57,-1097
-1231,-11,1802,-1536,-107,-1104
-1259,-20,2006,-1546,-253,-1058
-1148,-29,2365,-1456,-346,-1067
-1043,-532,2529,-1267,-351,-1174
-1090,-1006,2204,-1207,-332,-1229
-1199,-1418,2103,-1129,-423,-1197
-1199,-1545,2462,-1040,-565,-1054
-1186,-1278,2678,-1008,-636,-869
-1081,-1271,2612,-930,-679,-811
-982,-1892,2619,-834,-750,-845
-840,-2619,2879,-758,-826,-784
-622,-2902,3196,-640,-864,-606
-572,-2661,3245,-511,-860,-379
-532,-2280,3276,-446,-854,-231
-500,-2521,3290,-308,-881,-217
-480,-2766,3310,-194,-920,-152
-407,-2662,3336,-94,-963,-32
-302,-2485,3514,-55,-1012,63
-218,-2385,3834,-30,-1045,127
-171,-2253,4042,57,-1034,165
-152,-2043,4168,145,-1005,199
-142,-1805,4230,204,-965,226
-100,-1928,4224,267,-925,219
-88,-2339,4172,331,-901,221
-101,-2435,4253,390,-896,306
-27,-2077,4434,466,-872,423
0,-1946,4276,577,-837,475
67,-1798,4191,563,-840,534
167,-1988,4399,550,-850,582
252,-2372,4389,581,-820,675
311,-2448,4180,655,-815,841
295,-1829,4344,753,-848,1042
506,-651,5211,820,-810,1129
486,-932,4718,948,-604,986
319,-1752,3504,1055,-599,974
374,-1377,3659,1063,-818,1158
569,-666,4413,1054,-948,1247
816,-588,4941,1109,-886,1193
965,-722,4880,1224,-750,1162
991,-443,4828,1372,-661,1204
1015,39,4907,1494,-570,1260
1039,547,4796,1627,-486,1265
909,1234,4491,1669,-423,1233
804,1811,4313,1581,-410,1155
765,1462,4145,1428,-436,1006
664,857,3926,1253,-479,964
628,851,3792,1144,-557,1055
675,1136,3724,1045,-645,1152
816,1225,3811,944,-734,1200
915,1154,3992,891,-797,1221
859,1711,4169,877,-817,1247
897,2900,4555,912,-794,1169
877,3322,4471,999,-714,865
728,3165,4164,944,-656,548
693,2908,4088,837,-666,310
719,2227,3935,695,-702,155
694,1536,3842,505,-764,160
750,1466,3802,429,-843,271
834,1454,3702,416,-911,349
800,1277,3517,397,-981,414
711,1316,3352,402,-1077,499
796,2145,3471,419,-1204,567
1083,3288,3925,323,-1312,534
1263,3706,4092,176,-1363,321
1285,3286,3715,-58,-1387,71
1305,2491,3477,-267,-1488,-127
1305,2491,3477,-267,-1488,-127
1314,1870,3647,-314,-1628,-260
1307,1775,3851,-360,-1705,-281
1367,2112,4114,-420,-1730,-284
1439,2308,4111,-426,-1721,-367
1557,2223,4181,-540,-1750,-469
1704,2054,4901,-836,-1755,-522
1732,1865,5180,-1005,-1619,-577
1675,1611,4798,-967,-1432,-665
1654,1675,4415,-915,-1327,-732
1839,1700,4489,-982,-1297,-802
2022,1217,4598,-1041,-1267,-886
2020,1008,4703,-1068,-1212,-885
2129,1183,5114,-1069,-1129,-866
2226,1019,5240,-1054,-978,-920
2277,720,5227,-1047,-814,-959
2296,712,5237,-1001,-657,-962
2352,806,5024,-919,-505,-987
2443,632,4927,-827,-393,-1050
2596,252,5015,-769,-291,-1097
2701,-60,4908,-729,-155,-1094
2694,-359,4830,-697,-29,-1062
2661,-519,4923,-663,80,-1000
2631,-564,4977,-594,195,-927
2648,-533,5056,-515,298,-847
2572,-549,4787,-467,423,-796
2441,-635,4431,-471,490,-770
2416,-818,4555,-466,489,-773
2508,-1087,4726,-404,525,-774
2522,-1225,4905,-331,593,-722
2544,-985,5001,-181,675,-635
2599,-916,5007,-26,765,-604
2595,-1243,4991,124,862,-599
2477,-1381,4973,316,964,-517
2459,-1088,5052,527,1069,-405
2397,-940,4963,747,1192,-360
2169,-807,4683,899,1289,-304
2055,-542,4345,920,1326,-231
1909,-495,3868,792,1303,-181
1694,-459,3844,560,1198,-105
1593,-61,4055,308,1109,-21
1453,168,4159,245,1056,-37
1380,-10,4149,367,1030,-117
1379,-218,4246,443,1014,-144
1335,-153,4353,492,1023,-107
1268,76,4312,542,1046,-62
1216,408,4228,514,1049,-17
1289,508,4376,421,1042,-17
1269,321,4491,340,1084,-51
1038,144,3970,273,1148,-14
738,190,3414,98,1131,81
996,193,3694,-142,1044,196
1141,371,3866,-72,939,221
859,234,3978,36,866,204
934,482,3661,207,798,186
1311,910,4278,-229,759,352
1177,799,4493,-257,785,311
852,561,4034,12,818,208
757,784,3963,-51,816,259
658,1024,4325,-114,828,264
668,1177,4339,186,864,150
694,1058,4225,443,906,52
490,844,3711,703,915,-22
392,820,3381,720,848,-2
433,954,3729,719,741,3
306,827,3676,848,697,-55
252,976,3604,734,679,8
302,1387,3740,569,650,64
274,1429,3588,539,616,10
262,1185,3506,421,565,-12
262,1185,3506,421,565,-12
319,1177,3855,310,509,13
357,1529,4092,379,506,21
292,1612,3870,495,536,-30
176,1490,3412,544,498,-93
130,1210,3577,249,444,-42
84,1160,3686,171,405,-11
-4,1211,3490,193,380,-12
-53,1311,3370,160,320,-12
-6,1191,3409,77,235,-23
42,1009,3613,-26,155,-3
59,1193,3846,-85,112,48
26,1606,3786,-111,103,68
52,1762,3688,-154,67,13
67,1514,3763,-228,5,-59
61,1225,3933,-311,-33,-73


425,496,5200,390,315,124
454,599,5158,419,371,139
517,689,5318,437,424,134
584,568,5357,455,505,122
594,438,5375,461,577,152
575,426,5421,446,654,214
486,459,5255,441,738,260
315,529,5027,444,784,303
251,842,5109,471,790,336
270,1031,5281,510,828,311
235,907,5125,512,910,289
143,870,4823,482,972,320
60,1208,4676,439,982,368
41,1554,4611,392,975,360
18,1539,4616,357,968,295
54,1577,4678,361,973,239
130,1672,4614,374,1004,188
141,1637,4588,325,1029,152
62,1674,4422,245,1053,157
-10,1722,4303,177,1051,161
-15,1814,4348,112,1048,159
-120,2032,4201,38,1067,155
-178,2275,4091,-54,1066,123
-181,2240,4181,-144,1049,57
-240,2096,4165,-243,1060,22
-356,2147,3976,-340,1078,27
-403,2263,3870,-432,1064,20
-436,2294,3842,-523,1042,-8
-436,2302,3884,-591,1027,-40
-423,2239,3938,-615,1033,-90
-454,2258,3879,-644,1069,-128
-496,2389,3779,-679,1101,-176
-490,2321,3722,-744,1124,-254
-557,2126,3703,-819,1141,-307
-697,2223,3552,-857,1170,-315
-913,2528,3178,-823,1169,-357
-1108,2824,2816,-834,1113,-468
-1222,2804,2673,-936,1005,-621
-1297,2508,2643,-1062,882,-750
-1389,2275,2535,-1180,773,-824
-1404,2278,2534,-1291,660,-874
-1326,2099,2681,-1346,558,-964
-1347,1517,2541,-1398,498,-1036
-1442,1133,2363,-1497,430,-1011
-1546,1176,2465,-1555,334,-961
-1622,1587,2345,-1559,272,-965
-1687,1794,2055,-1560,188,-1105
-1706,1467,2155,-1534,52,-1311
-1700,1157,2287,-1466,-46,-1470
-1631,722,2179,-1393,-129,-1580
-1628,-54,1984,-1370,-245,-1619
-1643,-760,1866,-1407,-392,-1547
-1600,-1221,2011,-1422,-551,-1417
-1530,-1550,2253,-1366,-664,-1282
-1570,-1509,2402,-1250,-729,-1156
-1535,-1085,2392,-1119,-777,-1069
-1381,-1128,2350,-988,-851,-1098
-1381,-1128,2350,-988,-851,-1098
-1157,-1904,2426,-965,-947,-1126
-1002,-2637,2644,-1025,-1040,-1007
-924,-2468,2994,-1035,-1097,-784
-797,-2115,3158,-932,-1108,-661
-741,-2443,3166,-788,-1101,-649
-720,-2825,3189,-634,-1105,-594
-670,-2846,3226,-484,-1118,-477
-559,-2888,3315,-371,-1140,-373
-442,-3134,3433,-246,-1168,-283
-332,-3199,3803,-117,-1169,-166
-336,-3186,3852,108,-1122,-52
-316,-2735,3775,339,-1089,66
-173,-2166,3946,475,-1080,128
-71,-2160,4147,522,-1059,115
-16,-2533,4278,558,-1022,147
82,-2524,4404,653,-985,254
103,-2207,4440,721,-934,361
134,-2087,4271,788,-890,416
187,-2321,4188,844,-891,466
276,-2415,4372,879,-902,576
317,-1960,4417,935,-873,713
382,-1308,4393,975,-838,783
477,-1334,4405,1015,-821,746
461,-1571,4583,1025,-799,754
424,-1276,4528,1055,-749,844
409,-702,4226,1059,-730,936
466,-391,4248,876,-755,955
468,-844,4402,858,-805,934
487,-1009,4474,952,-813,998
604,-168,5448,1008,-738,1099
546,202,4667,1191,-478,1044
490,319,3399,1316,-522,972
601,357,4473,1126,-733,927
593,-130,4985,1048,-659,899
577,-51,4426,1203,-545,953
659,340,4343,1297,-543,1005
676,280,4331,1297,-542,1031
515,520,4099,1274,-548,1110
477,1384,3973,1202,-590,1175
449,1726,3946,1081,-660,1104
461,1650,3975,939,-738,1004
586,1231,4148,829,-813,940
722,1032,4390,762,-859,965
847,1232,4482,723,-837,1023
896,1331,4312,740,-796,1006
937,1306,4389,851,-776,915
