acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
1752,-275,3033,-179,510,739
1738,-15,3109,-226,453,751
1768,130,3157,-280,419,707
1791,-33,3352,-345,395,632
1800,-147,3382,-388,393,590
1764,-61,3253,-427,376,562
1669,-121,3186,-469,335,508
1613,-274,3148,-528,281,465
1523,-477,3091,-595,224,446
1420,-668,2963,-653,152,461
1380,-729,3000,-726,60,490
1347,-686,3116,-758,-9,484
1301,-752,2919,-754,-51,435
1307,-926,2882,-790,-120,378
1319,-1173,3126,-799,-179,332
1327,-1198,3365,-737,-177,304
1309,-1117,3166,-615,-132,254
1243,-1165,2888,-535,-113,188
1191,-1318,2821,-511,-142,121
1196,-1538,2724,-481,-192,81
1233,-1729,2722,-460,-258,86
1281,-1839,2873,-418,-322,100
1285,-1927,3000,-330,-354,102


807,-844,4208,597,1658,-98
597,-1111,3747,558,1630,-116
395,-1200,3449,524,1520,-82
275,-877,3444,481,1359,-16
368,-509,3634,446,1213,-4
525,-531,3826,360,1139,-48
696,-1014,3997,271,1130,-85
690,-1507,4050,166,1173,-20
494,-1456,3992,65,1249,133
209,-1252,3824,104,1319,231
-44,-1142,3539,251,1359,265
-298,-1140,2996,365,1361,293
-556,-1267,2285,461,1260,322
-641,-1343,1966,472,1037,381
-606,-1301,1958,420,773,452
-559,-1056,2198,415,508,526
-488,-539,2246,461,275,565
-395,81,2776,426,55,523
-305,-92,4158,456,29,416
-250,-546,3973,684,248,374
-195,-388,3402,853,389,420
-278,-438,3080,851,438,435
-446,-666,2957,869,448,457
-605,-720,2583,939,444,518
-742,-675,2093,930,384,603
-838,-458,2020,851,250,690
-880,60,2149,790,118,743
-832,242,1980,700,23,740
-722,109,1937,555,-112,753
-606,13,2109,364,-274,827
-554,21,2405,163,-409,946
-583,344,2533,59,-489,1054
-696,821,2400,59,-552,1071
-802,1074,2236,69,-646,981
-839,971,2066,15,-775,854
-782,731,1686,-147,-939,800
-656,757,2305,-436,-1170,815
-624,527,2691,-445,-1272,828
-528,549,1930,-391,-1327,870
-444,509,1474,-548,-1528,896
-344,762,1784,-740,-1808,915
-92,1251,2064,-893,-2026,885
232,1661,2558,-1052,-2207,779
559,1958,3295,-1152,-2330,605
754,2140,3872,-1249,-2347,400
895,2078,4700,-1295,-2290,159
888,1768,5165,-1254,-2070,-58
808,1647,4391,-1187,-1813,-184
773,1615,3991,-1182,-1743,-304
823,1500,4149,-1129,-1773,-462
950,1770,4470,-1077,-1785,-591
1127,1538,4611,-1016,-1776,-741
1346,1386,4661,-1019,-1774,-800
1527,1222,4335,-1180,-1768,-800
1527,1222,4335,-1180,-1768,-800
1632,717,4262,-1459,-1846,-786
1551,571,4466,-1672,-1938,-744
1531,930,4409,-1709,-1992,-733
1776,802,4757,-1684,-2049,-848
2014,283,5334,-1707,-2019,-953
2124,37,5550,-1715,-1882,-969
2361,111,5568,-1631,-1706,-992
2649,-32,6239,-1509,-1507,-1101
2808,-366,6581,-1274,-1183,-1218
2817,-560,5859,-990,-829,-1254
2922,-644,5269,-823,-643,-1235
3154,-974,5513,-781,-572,-1192
3317,-1222,5606,-756,-462,-1071
3294,-1143,5287,-752,-346,-903
3295,-887,5516,-758,-262,-797
3271,-1029,5964,-762,-96,-793
3131,-1273,5741,-691,166,-784
2969,-1264,5093,-613,389,-738
2924,-1285,4833,-555,505,-736
2899,-1808,4834,-512,604,-753
2780,-2180,4726,-420,717,-673
2641,-1986,4816,-283,832,-541
2500,-1640,4633,-129,973,-476
2426,-1759,4030,4,1064,-491
2467,-2150,4136,69,1058,-471
2550,-2376,4725,178,1099,-384
2588,-2219,5086,363,1269,-272
2550,-2233,5246,568,1522,-223
2471,-2393,5228,833,1805,-165
2479,-2685,5395,1142,2106,-61
2509,-2521,5067,1468,2450,96
2293,-1317,3243,1604,2711,218
1828,-740,2317,1446,2605,118
1537,-1406,3037,1303,2346,-75
1441,-2189,3682,1357,2263,-145
1368,-2306,3451,1464,2298,-54
1333,-1949,3219,1487,2287,81
1324,-1453,3136,1387,2231,191
1376,-1003,3351,1264,2159,239
1379,-1050,3177,1028,2130,248
1279,-1315,3405,897,2062,257
1007,-986,3389,925,2042,295
493,-27,2535,974,2019,268
20,189,1828,839,1827,112
-43,-241,2257,656,1511,-26
20,-591,2913,547,1298,-36
-69,-495,2818,467,1220,63
-309,-145,2328,394,1130,145
-493,-36,2053,284,962,152
-547,-162,2115,180,761,140
-506,-142,2484,109,593,158
-491,26,2849,102,509,167
-685,198,2651,161,488,138
-1004,600,2240,207,409,104
-1212,821,1941,197,236,31
-1233,706,1976,103,9,-42
-1131,644,2331,-11,-192,-82
-1086,527,2374,-89,-326,-100
-1122,424,1939,-175,-469,-71
-1114,353,1675,-336,-697,-8
-977,350,2029,-506,-965,39
-727,246,2712,-572,-1156,27
-431,395,3106,-553,-1218,-1
-215,684,2936,-513,-1228,-72
-32,748,2803,-546,-1285,-191
71,233,2954,-626,-1372,-316
70,-415,3211,-668,-1435,-344
-25,-360,2955,-643,-1460,-272
-25,-360,2955,-643,-1460,-272
-28,-384,2684,-683,-1535,-215
150,-572,3005,-721,-1652,-186
280,-411,3371,-708,-1711,-135
309,-66,3560,-623,-1708,-138
428,-310,3346,-553,-1681,-218
668,-677,3605,-494,-1698,-254
960,-736,3961,-387,-1669,-216
1129,-685,3876,-304,-1581,-152
1205,-412,3895,-275,-1519,-94
1282,-202,3862,-262,-1468,-89
1321,-427,3717,-293,-1441,-119
1289,-702,3500,-327,-1443,-113
1280,-851,3477,-345,-1487,-82
1294,-698,3561,-372,-1529,-44
1345,-739,3692,-373,-1544,-51
1504,-1047,3937,-326,-1535,-57
1679,-1142,4056,-258,-1481,0
1781,-1013,4195,-206,-1395,59
1874,-1250,4254,-124,-1286,88
1924,-1363,4140,-37,-1163,181
2011,-1096,3888,64,-1071,286
2036,-1070,3675,121,-1029,328
2028,-909,3562,89,-1022,363
2089,-760,3703,-7,-1047,355
2215,-1010,4197,-89,-1040,323
2299,-1447,4379,28,-974,326
2348,-1573,4205,171,-899,430
2255,-1372,3850,244,-866,575
2144,-1127,3735,251,-890,664
2147,-1039,3901,223,-917,689
2273,-740,4382,238,-896,673
2369,-664,4570,336,-787,587
2434,-1120,4286,453,-665,514
2448,-1411,4133,500,-598,550
2457,-1292,4006,539,-552,637
2606,-1080,3993,577,-534,683
2844,-968,4464,614,-513,690
2947,-594,4814,671,-411,698
2949,-162,4759,702,-272,682
2949,-146,4577,651,-173,646
2880,-271,4512,548,-127,649
2795,-278,4486,458,-101,688
2762,-310,4635,445,-105,700
2713,-350,5082,450,-61,718
2706,-229,5268,506,60,750
2766,157,5323,570,213,761
2889,140,5262,587,383,728
3037,59,5306,565,531,746
3096,361,5467,538,698,808
2972,550,5352,494,890,843
2810,477,5192,435,1064,862
2562,494,4824,379,1218,900
2291,714,4256,295,1309,944
2003,792,3741,205,1307,933
1626,930,2877,153,1208,897
1444,773,2480,44,963,814
1491,316,2981,-122,694,752
1527,210,3389,-231,560,764
1490,313,3194,-280,522,770
1475,145,3078,-330,476,722
1455,59,3279,-362,437,664
1369,117,3198,-340,449,589
1277,73,2979,-349,429,499
1223,-151,3182,-405,369,429
1148,-303,3245,-426,329,405
1079,-297,3076,-422,277,408
1044,-300,2824,-438,185,397
1024,-480,2732,-482,50,373
1070,-619,2859,-519,-93,363
1070,-619,2859,-519,-93,363
1197,-634,3052,-547,-211,368
1292,-634,3195,-561,-296,376
1342,-764,3245,-564,-363,383
1390,-906,3276,-568,-423,402
1460,-795,3492,-572,-467,425
1566,-722,3828,-545,-459,388


1250,-261,4873,492,434,-624
1053,-23,4914,356,464,-489
998,7,4994,450,496,-533
1010,-301,5030,553,548,-598
1031,-601,5094,629,597,-610
922,-857,5007,665,644,-557
870,-693,5026,633,671,-432
925,-98,5025,557,695,-315
1029,170,4797,436,709,-298
1106,8,4698,292,677,-328
1118,-192,4716,181,623,-327
1188,-173,4827,76,578,-270
1305,53,4995,-71,582,-190
1318,185,4937,-248,623,-126
1282,-15,4919,-404,655,-89
1201,-322,5143,-375,688,-79
1024,-579,5047,-224,792,-83
810,-963,4564,-104,919,-70
810,-963,4564,-104,919,-70
599,-1156,3955,-24,968,-4
397,-1097,3598,-18,924,83
398,-784,3615,-44,846,145
586,-667,3757,-13,793,128
820,-795,3834,3,797,92
1007,-1130,4000,-19,833,88
1009,-1246,4018,-33,890,176
858,-906,3784,-63,937,309
668,-758,3509,-125,935,394
509,-1002,3312,-198,876,476
334,-1325,3179,-280,790,621
178,-1316,3084,-314,701,793
43,-742,2867,-362,622,909
98,5,2953,-313,527,819
209,-131,3196,-134,481,501
300,-1059,3212,19,509,255
415,-1543,3151,140,542,252
422,-1543,2987,163,571,414
374,-1410,2787,133,584,627
177,-1187,2575,142,571,797
-60,-1268,2105,170,526,909
-265,-1696,1673,141,402,1059
-589,-1291,1482,17,207,1333
-962,-300,1337,-151,-17,1558
-1176,15,1210,-284,-294,1613
-1096,140,1439,-360,-592,1580
-901,134,1745,-311,-839,1434
-626,371,2187,-156,-1039,1257
-312,873,2628,41,-1168,1062
83,974,3072,185,-1219,862
436,1105,3580,207,-1198,763
515,1327,3688,172,-1120,739
442,1198,3462,71,-1048,760
413,1184,3110,-104,-1037,858
242,1350,2696,-357,-1110,951
41,1402,2282,-558,-1284,961
-76,1242,1853,-702,-1541,882
113,1214,2266,-842,-1855,750
456,1546,3424,-851,-2068,549
786,2108,4321,-642,-2065,255
1146,2313,4790,-398,-1913,-116
1465,1899,5291,-296,-1697,-452
1606,1421,5283,-283,-1423,-632
1451,1045,4793,-340,-1198,-676
1203,940,4455,-438,-1107,-635
901,1193,3890,-535,-1112,-599
791,1531,3476,-691,-1242,-639
921,1341,3793,-922,-1443,-738
1138,1060,4118,-1072,-1606,-793
1511,879,4518,-1159,-1710,-824
1948,803,5398,-1175,-1714,-873
2124,670,6010,-1101,-1560,-950
2235,617,6266,-994,-1300,-1032
2388,822,6709,-819,-1000,-1151
2431,919,6621,-620,-629,-1333
2412,707,5814,-520,-314,-1501
2290,-80,5058,-557,-201,-1572
2127,-918,4715,-703,-252,-1449
2067,-1169,4848,-849,-391,-1170
2061,-1014,5087,-981,-514,-872
2113,-1013,5117,-1049,-577,-643
2423,-1190,5547,-1053,-596,-474
2781,-1264,6406,-1040,-460,-339
3068,-933,6699,-954,-93,-262
3389,-392,6590,-805,371,-337
3386,-997,6119,-632,853,-569
3062,-1945,5539,-472,1264,-676
2677,-2224,5325,-282,1558,-608
2677,-2224,5325,-282,1558,-608
2347,-2221,4989,-72,1786,-490
2102,-2212,4741,92,1959,-373
1880,-2323,4716,283,2096,-281
1708,-2265,4797,497,2250,-192
1538,-2030,4460,771,2429,-139
1468,-2086,3756,1038,2562,-158
1349,-2148,3328,1204,2581,-148
1187,-1707,2922,1395,2520,-130
1076,-1361,2948,1516,2389,-179
906,-1199,2974,1587,2255,-251
692,-1219,2693,1463,2141,-257
638,-1295,2955,1521,1956,-285
441,-1244,3053,1663,1842,-298
120,-972,2545,1516,1815,-224
40,-363,2033,1408,1695,-208
-71,-367,1575,1248,1462,-276
-235,-671,1487,1012,1141,-294
-276,-666,1936,778,829,-235
-173,-468,2388,659,616,-171
-122,-407,2472,624,501,-130
-183,-526,2260,554,408,-70
-221,-565,2190,420,284,28
-221,-399,2409,283,157,126
-243,-182,2431,215,69,189
-334,-55,2135,109,-15,232
-478,413,1962,-34,-176,266
-589,834,1616,-196,-382,218
-603,476,1209,-416,-665,110
-629,-88,988,-732,-1037,96
-569,-114,1184,-1098,-1456,190
-287,-295,1731,-1444,-1819,264
55,-688,2178,-1669,-2068,340
276,-501,2304,-1767,-2230,429
420,-186,2328,-1792,-2347,398
569,-416,2627,-1695,-2445,230
830,-656,3670,-1471,-2478,55
959,-674,4624,-1122,-2313,-78
821,-791,3930,-777,-2008,-164
918,-892,3467,-625,-1862,-194
935,-923,3716,-535,-1817,-205
767,-954,3386,-457,-1727,-185
823,-716,2979,-359,-1721,-168
1070,-412,2776,-327,-1816,-191
1451,-666,3029,-470,-1950,-224
1857,-1024,4131,-619,-2016,-192
1838,-1084,4430,-524,-1893,-136
1696,-876,3938,-383,-1753,-91
1660,-960,3795,-329,-1714,-89
1663,-1391,3725,-304,-1697,-65
1711,-1555,3737,-239,-1677,15
1854,-1540,3852,-162,-1648,85
2139,-1691,4186,-58,-1604,120
2451,-2006,4258,110,-1496,179
2591,-1944,3949,213,-1372,326
2600,-1459,3961,202,-1306,471
2538,-1039,4026,198,-1250,489
2547,-1013,3983,214,-1204,391
2768,-1300,4528,239,-1173,292
3082,-1594,5006,298,-1049,280
3264,-1752,4821,380,-858,360
3295,-1737,4586,435,-720,497
3305,-1642,4581,474,-623,621
3308,-1641,4559,516,-536,716
3340,-1374,4640,527,-447,813
3462,-1336,4715,617,-347,848
3568,-1312,4770,683,-230,897
3510,-1023,4739,735,-94,951
3534,-726,4746,800,36,952
3649,-749,4940,856,183,910
3695,-615,5185,896,374,897
3695,-615,5185,896,374,897
3628,-411,5354,933,608,893
3493,-382,5322,1012,857,867
3367,-391,5108,1058,1097,856
3264,-206,4918,1053,1287,882
3159,75,4965,998,1437,912
3073,304,5129,924,1599,927
2935,408,5172,881,1796,923
2745,409,4684,889,1998,924
2509,515,4141,920,2117,921
2143,550,3280,1010,2121,892
1764,678,2019,1045,1951,888
1496,873,1412,903,1549,880
1419,760,1842,617,1081,833
1404,580,2589,386,751,781
1371,676,3075,287,592,732
1317,656,3147,252,546,647
1248,491,2968,209,525,561
1183,490,2887,144,476,501
1173,609,2872,62,417,433
1173,547,2961,-50,354,345
1117,389,3020,-147,289,280
1101,293,2911,-181,208,241
909,-53,2620,-307,101,235
897,-214,2570,-482,-47,293
968,-376,2639,-613,-219,342
1054,-655,2754,-706,-390,394
1215,-842,3128,-752,-541,475
1349,-704,3513,-728,-608,567
1418,-246,3661,-711,-598,617
1522,203,3752,-732,-562,572
1602,128,3857,-772,-496,423
1602,-278,3860,-740,-414,254
1553,-559,3849,-627,-347,127
1486,-644,3754,-480,-290,26
1423,-756,3553,-367,-256,-47
1373,-923,3361,-326,-272,-83
1328,-1018,3349,-362,-334,-69
1383,-1052,3600,-389,-405,-35
1544,-1081,3971,-351,-430,0
1628,-1082,4103,-268,-389,30
1627,-962,4022,-172,-327,56


-633,-708,2351,-111,-1221,-360
-286,-1182,2359,-189,-1404,-338
72,-1658,2894,-394,-1567,-228
312,-1668,3622,-468,-1619,-91
302,-1915,3749,-399,-1540,3
194,-1823,3464,-230,-1465,120
204,-1290,3280,-95,-1456,221
292,-895,3072,3,-1494,240
434,-1009,2667,-31,-1573,239
694,-1397,2792,-203,-1724,291
969,-1808,3306,-348,-1832,386
1285,-2050,3776,-332,-1843,494
1692,-1980,4520,-190,-1778,599
1874,-1469,5308,55,-1599,659
1831,-1110,5090,410,-1303,618
1734,-989,4664,712,-1092,541
1755,-563,4669,872,-992,512
1817,-182,4918,926,-905,479
1869,-219,5112,938,-799,446
1920,-133,5291,935,-691,475
1924,234,5555,922,-571,526
1875,497,5686,977,-429,537
1898,1052,5681,1044,-291,551
1900,1405,5772,1043,-168,516
1886,1153,5685,1023,-49,474
1995,921,5783,992,40,511
2062,1121,5901,992,135,602
2057,1634,5917,957,249,687
2053,1735,5750,873,348,727
2080,1657,5714,754,409,782
2219,2242,6119,650,492,819
2276,2604,6321,672,662,678
2255,2523,6086,735,873,451
2183,2442,5987,744,1053,258
2011,2485,5742,787,1218,81
1776,2339,5161,779,1345,-60
1514,1836,4803,658,1377,-119
1321,1479,4674,544,1358,-64
1119,1169,4588,443,1341,55
906,1314,4412,412,1326,232
673,1705,4080,397,1298,375
487,2214,3747,336,1230,475
475,2825,3541,180,1141,507
606,3022,3686,2,1068,396
704,2778,3712,-73,1048,187
724,2494,3780,-106,1060,4
770,2562,3965,-83,1121,-138
727,2563,3618,-23,1225,-323
598,2468,3208,-13,1274,-497
509,2592,3092,-109,1275,-628
391,2512,3021,-253,1280,-765
279,2349,3028,-359,1282,-886
102,2056,2931,-443,1303,-981
-155,1671,2799,-444,1306,-1045
-368,1544,2689,-388,1293,-1069
-550,1798,2575,-280,1268,-1106
-688,2116,2519,-79,1231,-1240
-815,1811,2156,19,1217,-1418
-922,909,1827,-67,1140,-1456
-922,909,1827,-67,1140,-1456
-951,795,1779,-202,980,-1296
-896,1515,1913,-421,830,-1122
-830,1732,2077,-472,713,-1196
-833,930,2000,-388,617,-1415
-855,-66,2051,-334,503,-1523
-885,-444,2218,-280,389,-1478
-986,-329,2226,-242,297,-1373
-1116,-154,2085,-219,198,-1296
-1229,-240,1818,-260,77,-1248
-1378,-550,1631,-418,-77,-1172
-1547,-764,1578,-558,-293,-1037
-1592,-791,1597,-624,-536,-875
-1427,-906,1690,-724,-775,-730
-1207,-1184,2194,-864,-998,-614
-953,-1292,2762,-950,-1129,-474
-744,-1335,3010,-1068,-1143,-324
-646,-1400,3321,-1087,-1122,-227
-748,-1390,3183,-912,-1075,-194
-850,-1350,2801,-758,-1066,-166
-828,-1310,2559,-629,-1145,-151
-737,-1314,2421,-547,-1282,-134
-532,-1423,2797,-537,-1458,-109
-337,-1258,3376,-527,-1568,-50
-50,-1222,3784,-414,-1568,-29
214,-1386,4070,-251,-1519,-19
368,-1015,4287,-196,-1418,80
394,-98,4286,-152,-1294,142
396,446,4097,-69,-1212,30
369,20,3796,-30,-1200,-150
419,-733,4008,-93,-1254,-205
503,-927,4461,-140,-1264,-90
528,-667,4497,-112,-1189,59
524,-465,4121,-31,-1128,145
560,-634,3769,-35,-1133,195
660,-531,3830,-128,-1191,290
776,-197,4002,-216,-1223,352
868,-236,4146,-251,-1215,304
1005,-355,4495,-178,-1189,207
1101,-533,4717,-55,-1096,120
1198,-484,4708,10,-964,112
1271,-321,4736,21,-850,146
1261,-212,4848,31,-758,176
1269,-158,5168,53,-677,191
1297,115,5499,116,-583,199
1317,256,5645,153,-457,173
1263,7,5517,193,-346,146
1160,-190,5268,218,-287,179
1133,-150,5062,203,-267,255
1266,81,5141,178,-271,318
1439,488,5430,182,-246,318
1486,679,5514,243,-158,224
1472,488,5342,309,-57,110
1431,283,5145,303,11,66
1415,169,5207,233,52,78
1359,112,5225,172,113,123
1214,68,5018,148,182,178
1056,106,4762,146,224,222
910,178,4402,128,241,251
827,116,4036,63,216,277
830,280,4007,-15,151,308
786,598,3850,-35,106,266
737,299,3595,-49,51,140
736,-270,3718,-98,-18,61
765,-313,3840,-77,-47,69
711,35,3662,-4,-45,76
612,-37,3333,34,-64,23
600,-347,3267,16,-125,0
652,-405,3309,12,-180,29
712,-512,3311,16,-216,75
712,-512,3311,16,-216,75
679,-457,3247,19,-248,146
568,-166,2932,31,-287,188
488,9,2511,28,-380,147
535,-197,2524,-56,-532,70
646,-462,2954,-120,-670,32
797,-611,3512,-66,-724,39
857,-636,3301,61,-690,82
927,-572,3061,80,-700,150
978,-354,3565,50,-749,197
1028,-373,3462,201,-713,164
1111,-857,3039,293,-703,149
1281,-867,3248,240,-760,252
1411,-409,3663,234,-779,341
1478,-74,3839,314,-745,338
1499,16,3757,376,-697,298
1459,-88,3605,400,-674,260
1426,-105,3444,398,-692,269
1441,66,3453,353,-753,308
1555,312,4002,289,-826,333
1752,369,4570,324,-816,331
1857,406,4665,403,-721,354
1938,769,4691,431,-620,403
2060,1141,4812,384,-520,410
2184,1203,5001,323,-409,369
2195,1095,5025,293,-286,336
2130,1085,4916,287,-174,343
2057,1138,4785,284,-84,355
1964,1002,4647,253,-11,344
1885,852,4540,232,46,347
1813,667,4345,214,93,364
1763,537,4240,160,123,400
1730,467,4220,104,153,434
1707,316,4046,88,187,445
1726,379,3998,61,200,460
1729,668,3982,13,219,447
1709,695,3709,-43,244,351
1630,480,3454,-148,226,244
1532,257,3414,-260,160,172
1473,62,3489,-359,99,126
1414,-112,3640,-448,61,111
1282,-173,3767,-439,41,106
1117,-135,3705,-325,33,89
1024,-60,3546,-219,9,61
1023,60,3674,-192,-48,34
1139,187,4151,-191,-81,14
1257,257,4321,-139,-38,-7
1308,279,4152,-94,15,-13
1302,203,3957,-108,27,0
1352,82,3936,-160,-3,38
1423,14,4114,-226,-40,102
1430,102,4206,-260,-40,163
1350,298,4072,-256,-23,189
1288,353,3810,-262,-22,148
1276,40,3651,-289,-58,78
1309,-312,3698,-312,-115,57
1343,-380,3898,-315,-153,95
1344,-288,3958,-314,-136,136
1313,-256,3766,-265,-108,134
1278,-322,3534,-228,-125,114
1278,-380,3536,-243,-182,118
1362,-253,3679,-262,-230,133
1487,-23,3957,-239,-247,96
1545,-232,4154,-166,-200,16
1627,-510,4043,-59,-132,-7
1620,-544,3726,-9,-94,27
1565,-467,3597,-62,-96,84
1502,-408,3600,-107,-119,122
1479,-345,3597,-100,-148,130
1479,-345,3597,-100,-148,130
1501,-280,3666,-71,-176,113


1673,-265,5661,227,435,-172
1752,-427,5801,246,544,-176
1838,-461,6004,255,673,-154
1892,-413,6044,261,837,-129
1884,-537,5911,265,999,-102
1858,-687,5852,263,1139,-58
1820,-859,5881,302,1281,-21
1703,-856,5725,400,1443,8
1544,-736,5421,540,1577,13
1391,-704,5167,629,1659,-9
1266,-680,5149,655,1716,-34
1090,-748,4878,694,1786,-64
845,-1001,4437,675,1824,-61
601,-942,4236,603,1808,1
389,-791,3913,607,1775,26
228,-1077,3391,598,1705,19
227,-1249,3250,512,1558,77
339,-1258,3337,424,1413,158
405,-1451,3323,347,1319,235
385,-1486,3132,286,1247,343
342,-1361,3027,282,1163,430
392,-1374,2981,332,1095,465
402,-1461,2913,355,1057,492
273,-1243,2695,412,1031,539
55,-1222,2318,421,991,573
-208,-1426,2065,388,900,622
-435,-1473,1904,408,772,707
-623,-1445,1730,453,633,805
-726,-1130,1573,475,480,923
-768,-533,1530,455,309,1030
-805,159,1544,421,126,1085
-808,437,1437,341,-59,1100
-775,365,1453,179,-273,1135
-749,352,1610,-7,-478,1201
-750,294,1608,-139,-657,1247
-719,339,1529,-206,-844,1279
-650,626,1706,-218,-1059,1275
-501,896,2065,-112,-1256,1177
-278,850,2442,-12,-1384,1021
5,1098,2755,41,-1442,908
245,1593,3054,65,-1447,797
316,2235,2945,-21,-1411,668
255,2220,2654,-173,-1438,473
94,1702,2365,-337,-1572,296
94,1702,2365,-337,-1572,296
-22,1361,2421,-525,-1779,220
55,1537,2861,-632,-1992,199
254,1882,3263,-684,-2157,153
475,2042,4169,-747,-2270,46
646,2145,4620,-699,-2228,-92
873,1917,4486,-622,-2127,-243
1238,1767,4544,-618,-2074,-338
1468,1867,4671,-702,-2028,-397
1613,1749,4843,-783,-1972,-494
1742,1416,4999,-883,-1890,-579
1832,1449,5161,-950,-1787,-614
1799,1458,5149,-1016,-1679,-669
1690,1214,5131,-1072,-1600,-737
1813,1012,5364,-1070,-1533,-790
1998,775,5665,-1055,-1427,-833
2184,429,5702,-996,-1276,-860
2311,312,5817,-910,-1124,-850
2493,367,6114,-817,-937,-858
2744,427,6384,-674,-676,-920
2926,431,6370,-442,-371,-1042
2914,29,5805,-285,-78,-1158
2940,-488,5424,-277,103,-1179
2986,-931,5557,-316,226,-1099
2911,-1278,5469,-346,370,-926
2832,-1176,5471,-339,504,-716
2840,-1074,5850,-257,667,-606
2777,-1028,5960,-116,932,-577
2660,-1163,5630,63,1236,-606
2692,-1585,5559,259,1494,-639
2745,-1831,5426,481,1755,-613
2699,-1799,5253,627,2015,-535
2625,-1816,5202,822,2263,-499
2430,-2041,4906,1069,2526,-482
2045,-1643,3829,1323,2718,-407
1460,-1233,2376,1217,2700,-324
1037,-1154,2203,1089,2388,-325
739,-1232,2513,1014,2072,-351
535,-1152,2634,921,1862,-325
453,-1132,2658,904,1690,-317
399,-1224,2790,892,1542,-288
366,-679,2867,824,1442,-196
332,-40,2766,781,1353,-183
259,-126,2391,736,1249,-251
108,-568,2171,560,1102,-245
-14,-387,2358,420,927,-147
-144,-142,2464,413,803,-108
-323,-307,2133,416,719,-104
-540,-244,1717,379,573,-53
-729,129,1459,335,348,-20
-819,132,1381,240,86,-50
-799,-26,1543,128,-186,-65
-662,11,1780,3,-429,-18
-461,170,1991,-149,-626,57
-271,428,1957,-347,-794,147
-212,610,1924,-559,-987,208
-197,802,1905,-725,-1200,216
-164,727,1654,-906,-1425,169
12,387,1707,-1122,-1710,132
199,-31,2080,-1322,-1978,136
381,-198,2588,-1416,-2162,165
518,-353,3033,-1420,-2231,185
560,-460,3229,-1327,-2227,192
697,-820,3190,-1147,-2184,153
879,-1112,3152,-996,-2140,158
1111,-777,3595,-839,-2095,184
1249,-350,3783,-639,-1966,122
1360,-286,3167,-472,-1815,17
1525,-462,3064,-458,-1796,-50
1597,-700,3696,-504,-1795,-56
1597,-700,3696,-504,-1795,-56
1433,-748,3533,-479,-1701,-2
1345,-877,3094,-400,-1677,8
1430,-983,3272,-306,-1751,10
1596,-1142,3918,-192,-1778,21
1695,-1147,4152,-58,-1679,70
1738,-793,3794,34,-1555,125
1841,-654,3824,66,-1516,110
2074,-902,4335,109,-1480,70
2279,-1163,4682,188,-1352,96
2348,-1113,4384,284,-1178,181
2370,-1072,3825,331,-1092,255
2417,-1307,3836,292,-1106,330
2485,-1361,3991,281,-1116,427
2607,-1210,4103,357,-1122,491
2761,-1008,4253,433,-1111,527
2872,-710,4405,468,-1063,537
2907,-475,4574,493,-990,499
2969,-509,4556,538,-907,439
3132,-849,4524,574,-841,409
3313,-1059,4645,595,-774,462
3403,-913,4522,611,-682,565
3365,-639,4394,570,-616,653
3396,-625,4675,554,-567,680
3474,-254,5001,651,-460,687
3526,354,4938,761,-303,632
3533,342,4689,780,-167,515
3472,-43,4555,744,-74,444
3358,-147,4614,713,-9,459
3264,119,4662,705,63,508
3203,263,4419,684,142,516
3193,-15,4288,631,182,511
3151,-171,4288,560,213,578
3157,-75,4205,488,257,674
3223,-5,4278,427,295,741
3313,129,4567,387,362,781
3404,704,4783,408,497,793
3435,1202,4605,460,665,708
3383,1129,4249,459,790,559
3267,898,4092,381,852,470
3107,795,4006,279,892,455
2861,645,3740,188,929,473
2592,533,3296,109,926,523
2393,410,2927,19,852,575
2292,359,2857,-88,739,626
2268,344,2975,-179,640,659
2222,295,3048,-241,579,670
2137,393,3116,-272,551,649
2171,596,3106,-259,553,570
1855,405,2967,-218,556,421
1679,168,2729,-136,538,307
1676,67,2622,-243,503,276
1655,211,2362,-246,410,239
1625,185,2156,-335,264,191
1568,-97,2448,-466,96,143
1574,-266,2797,-500,-17,133
1596,-287,2972,-460,-74,144
1615,-307,2994,-380,-102,138
1689,-401,3080,-296,-128,118
1781,-334,3227,-206,-140,103
1860,-174,3397,-149,-124,87
1897,-129,3446,-121,-77,57
1883,-258,3372,-124,-20,17
1827,-450,3307,-142,16,-2
1782,-556,3224,-118,29,4
1816,-560,3174,-99,20,30
1851,-545,3288,-134,11,57
1854,-504,3257,-137,22,69
1870,-494,3244,-112,23,55
1900,-453,3421,-98,16,38
1900,-453,3421,-98,16,38
1938,-436,3551,-84,30,31
1948,-484,3566,-65,55,24
1895,-503,3497,-62,77,28
1845,-500,3387,-76,82,42
1774,-567,3282,-102,60,56
1705,-663,3286,-135,17,82
1674,-707,3475,-172,-21,114
1718,-659,3643,-142,-34,121
1748,-559,3699,-88,-24,94
1737,-593,3725,-40,-10,26
1703,-764,3752,39,-4,-62
1774,-794,3697,152,-5,-123
1965,-593,3608,227,-21,-143
2214,-265,3768,219,-44,-143
2401,-107,4004,163,-29,-142


2353,101,6942,89,-184,-78
2009,148,6560,53,135,-111
1646,-212,6189,90,362,-219
1355,-548,6029,189,517,-291
1228,-688,5787,337,641,-318
1298,-639,5634,490,725,-329
